106.003,287.095,45.2811,101.721,269.292,48.6174,97.6404,250.523,50.8926,93.8953,233.167,52.1,90.5687,215.088,52.4739,87.3507,199.296,51.003,84.6772,181.993,49.1315,82.0471,166.679,45.7231,79.7343,150.118,41.7738,77.595,134.635,36.7249,75.7735,120.091,30.3162,73.8872,105.085,23.2647,72.4354,89.8788,15.503,70.7192,75.1096,2.8948,70.6481,63.4082,9.31155,70.8777,52.0608,16.3835,71.2154,40.5856,22.5936,71.6369,29.7676,27.4396,72.1278,18.9023,31.2649,72.6712,8.07544,34.0731,73.4634,-2.83396,35.8598,74.0376,-14.9509,37.4158,74.9203,-25.3032,37.1156,75.6043,-35.1868,35.6584,76.5275,-45.06,33.0884,77.3166,-54.9761,29.695,,,,,,,,,,,,,,,
104.506,280.58,46.5732,100.279,262.135,49.2708,96.3211,243.901,51.261,92.6948,227.09,51.5408,89.4709,209.515,51.0741,86.2969,193.175,49.4327,83.5308,177.098,46.9018,80.946,161.272,43.6034,78.5469,146.426,38.9029,76.4541,130.447,33.6562,74.5082,115.428,27.4676,72.8458,100.124,20.47,71.2828,86.1482,12.0434,69.9581,73.3695,3.37447,70.0966,62.0324,12.0327,70.3536,50.4117,18.9522,70.5755,40.1473,24.3801,70.9002,29.3044,28.8848,71.3053,18.7151,32.2684,71.8875,7.85196,34.6796,72.1863,-4.02129,36.6821,72.8802,-13.5433,41.2776,72.8404,-14.3473,36.8943,73.3187,-24.4183,36.2142,73.9995,-34.2275,34.0595,73.5026,-42.1807,31.5037,75.2566,-53.6676,27.2576,,,,,,,,,,,,
107.543,293.775,43.9549,103.367,275.358,48.1479,99.2104,257.136,51.4951,95.8633,240.358,53.2046,92.2224,222.707,54.2516,89.5642,207.37,53.5751,86.7871,190.408,51.997,84.1966,173.794,49.7441,81.9983,158.357,45.9698,79.9371,143.165,41.3761,78.1801,128.254,35.7028,76.5086,112.375,29.4679,74.9692,99.0956,21.6842,73.8164,85.4263,13.1671,72.869,71.9251,4.02001,73.4408,61.371,11.9807,74.0968,51.3814,19.5438,74.6729,41.0215,25.8241,75.4427,31.5624,30.7256,76.1214,21.8389,34.752,76.9494,12.3002,37.5935,77.7922,2.92565,39.4154,78.6732,-8.12689,40.9919,79.5132,-17.0539,40.6328,80.5189,-26.1792,39.449,81.406,-35.2017,37.1518,82.4464,-44.0274,33.8464,83.3058,-52.5353,29.3802,,,,,,,,,
105.02,284.351,46.481,100.799,266.715,49.7579,97.0696,249.18,52.2772,93.3558,231.884,53.6591,90.1519,215.834,53.8666,86.7322,199.94,52.7756,84.1097,183.411,51.0823,81.2999,167.96,48.0012,79.0459,152.762,44.1952,76.5849,138.385,39.2603,74.6103,122.924,33.6236,72.9299,107.798,26.7466,71.3575,94.049,19.4132,69.7052,80.8264,10.5369,68.9366,69.1701,5.17877,69.2658,58.6819,13.7141,69.7053,48.755,21.6379,70.2229,38.8156,27.5293,70.8129,28.9787,32.281,71.4603,19.2684,35.899,72.1524,9.69719,38.4048,72.8791,0.525976,39.7143,73.7278,-9.20165,40.303,74.4903,-18.1117,39.576,75.1404,-28.302,38.6583,75.9967,-37.1055,35.8909,76.8496,-45.5235,33.5927,77.7435,-54.6274,27.5751,,,,,,,,,
103.624,289.914,45.111,100.219,272.992,48.5421,96.694,254.925,51.3854,93.6823,238.215,53.1044,90.6828,222.711,53.6055,88.2129,205.479,53.0625,85.7009,188.603,51.7241,83.6124,173.772,48.7658,81.432,158.292,45.2231,79.5734,143.112,40.2758,77.8396,128.822,34.824,76.3648,114.118,28.3953,74.9735,99.6417,21.1433,73.976,85.9731,12.6017,73.0253,72.9322,3.54841,73.7371,62.3318,11.3818,74.375,51.8198,18.7419,75.3325,41.1965,25.3114,76.0652,31.3424,29.9938,76.9546,21.65,33.5214,77.8503,11.8092,36.0567,78.8416,1.66495,37.5954,79.7352,-7.76266,37.9608,80.789,-17.6218,37.4009,81.7269,-27.0565,35.7892,82.7975,-36.642,33.0786,83.6505,-46.9538,30.1214,84.6445,-55.9492,25.3002,,,,,,,,,
104.628,296.816,43.4965,101.466,276.791,47.6916,98.1624,259.563,50.8896,95.2379,241.481,52.8045,92.5573,224.808,53.4687,90.2514,208.374,53.399,88.0974,192.299,51.6415,86.069,176.469,49.3988,84.1984,161.729,45.4089,82.7784,146.506,40.7267,81.4162,130.909,35.6761,80.0126,117.448,28.9309,79.1455,103.044,21.4704,78.1776,89.8773,13.0428,77.7116,76.9039,3.70026,78.5331,67.0702,11.299,79.272,57.6394,18.7538,80.1941,48.2175,25.1725,81.2548,38.4991,30.6554,82.3326,29.1977,34.7656,83.2859,19.9517,37.9357,84.7624,10.0719,39.72,85.9993,0.879888,40.4952,87.2218,-7.95455,40.156,88.4097,-16.7023,38.8456,89.6617,-25.3766,36.3845,90.9176,-34.2959,33.2219,92.1951,-42.6833,28.6103,93.2729,-51.892,23.9323,,,,,,
108.201,299.121,43.6245,104.053,277.914,47.4951,99.7797,262.049,49.7696,96.3147,243.852,51.4997,92.5491,219.991,52.7225,89.5958,202.971,52.2197,86.881,187.192,50.1429,84.3045,170.805,47.5857,82.1354,156.279,43.7513,79.8758,140.47,39.0725,78.1279,125.699,33.5207,75.9922,112.197,26.526,74.4523,97.7452,19.057,72.9974,83.4814,10.7424,72.1167,71.7533,5.28038,72.2921,61.5493,13.5016,72.7192,51.4018,20.4538,73.1006,41.6642,26.2797,73.5628,31.9773,30.9765,74.212,22.4129,34.524,74.9009,12.6956,37.3159,75.6191,3.11925,38.8716,76.3591,-6.28244,39.4613,77.0181,-15.3724,38.8241,78.129,-25.5016,35.9106,78.9564,-34.711,33.0573,79.7695,-43.8519,29.0095,80.4906,-52.7139,24.2796,,,,,,,,,
112.553,277.249,47.0338,109.596,260.416,49.4677,106.961,242.766,50.2037,104.603,224.417,50.3373,102.532,208.46,49.2244,100.649,191.064,47.0266,98.4937,171.807,44.489,97.3193,159.263,39.2642,96.0991,143.24,34.2837,94.8817,124.563,29.1701,93.9671,109.627,21.8895,93.2435,95.0588,14.1618,92.7833,81.7908,4.78432,93.5843,71.3063,9.77347,94.5984,60.6648,17.3149,95.595,50.1682,23.6255,96.7403,40.248,28.8109,97.9379,30.1858,33.0169,99.1328,20.6112,35.8599,100.475,11.0006,37.8413,101.873,1.58356,38.5182,103.312,-7.62306,38.1652,104.744,-16.8356,36.9172,106.264,-26.0353,34.5964,107.786,-34.7176,31.165,109.333,-43.3338,26.5728,111.317,-53.5027,19.1897,,,,,,,,,,,,
114.107,288.8,45.2029,110.734,270.994,48.769,107.547,253.432,51.2944,104.631,237.231,52.489,101.906,221.338,51.5429,99.5168,205.526,50.4156,97.5533,188.263,48.4183,95.6746,173.865,44.8711,93.841,158.851,40.3616,92.3849,142.728,35.2038,91.1224,128.939,29.0007,89.8824,114.667,21.474,89.0219,100.66,13.624,87.9705,83.2892,6.23195,88.4629,73.8353,9.36109,88.9292,64.0567,17.1665,89.7299,54.3076,23.5822,90.4369,44.9491,29.0563,91.4243,35.6709,33.3922,92.3734,26.1296,36.7362,93.4648,16.998,38.7023,94.4156,7.9442,39.8271,95.5725,-0.974502,39.8476,96.5904,-9.84235,38.8332,97.7874,-18.5861,36.7771,98.9771,-27.086,33.6342,100.189,-35.7076,29.6325,101.331,-44.0105,24.5118,102.549,-52.6121,18.5102,,,,,,
115.385,291.38,44.5301,110.99,271.027,48.5166,106.897,251.231,51.4093,103.173,233.08,52.9385,99.9192,215.373,53.2132,96.9658,196.321,52.9095,94.2025,180.493,50.3443,92.0443,162.692,47.6449,89.6015,146.016,51.1652,89.7149,146.198,43.3599,87.8891,130.215,38.528,86.2922,113.522,32.8934,84.8259,97.9507,26.1143,83.4832,83.1173,14.8594,82.2063,69.1358,5.56575,82.3584,54.944,6.34323,82.7814,43.6169,14.3067,83.3841,32.7135,21.236,84.0142,22.1291,26.6244,84.7433,9.79251,32.1596,85.555,-0.6081,35.3869,86.4555,-10.5466,37.5585,87.4675,-20.6551,38.9227,88.3574,-30.2095,38.9712,89.4895,-39.998,38.1262,90.4864,-49.2968,36.0807,91.6856,-59.1078,33.4224,,,,,,,,,,,,
116.548,295.367,43.6319,112.893,278.38,47.3522,109.86,257.982,50.0885,106.743,240.446,51.5008,103.871,221.252,52.2005,101.403,205.463,51.473,99.1539,188.238,49.8424,97.2435,171.527,47.1304,95.5934,154.609,43.2512,94.0834,138.902,38.6055,92.7044,124.217,32.5517,91.6553,108.718,25.7508,90.6508,93.6458,18.3571,89.8502,78.9695,9.7929,89.7726,67.4369,5.79491,90.4548,56.0942,13.909,91.215,45.7898,20.5226,92.477,34.1245,26.5587,93.4071,23.7425,30.7453,94.4693,13.9427,33.5728,95.5946,3.4076,35.6838,96.8099,-6.49385,36.5088,98.0349,-16.26,36.4412,99.064,-27.0131,35.8404,100.385,-36.4272,33.5317,101.601,-45.7714,30.1647,102.973,-54.9624,25.8603,,,,,,,,,,,,
114.565,288.494,46.2676,110.394,264.663,50.9653,107.311,245.347,53.7147,104.285,227.641,55.3524,101.891,210.433,55.5138,99.432,193.651,54.7967,97.7253,177.362,52.8969,95.7833,162.213,50.0186,94.4975,144.7,46.6313,93.0315,129.126,41.8219,91.8594,114.594,35.8525,91.2,99.9191,28.9808,90.3678,85.0743,21.4014,89.8397,70.2288,13.0645,89.4115,57.0562,3.47606,90.6808,47.0557,11.2149,91.8672,36.9505,18.8759,93.139,27.129,25.2971,95.0884,15.8006,31.3136,96.6074,6.19377,35.1095,98.223,-3.29108,37.864,99.7733,-12.871,39.6154,101.324,-22.0855,40.2056,102.99,-31.2764,39.8684,104.565,-40.4691,38.5021,106.111,-50.0064,36.3494,,,,,,,,,,,,,,,
111.456,276.869,49.3369,107.575,260.073,51.9284,103.978,244.402,53.8864,100.826,225.808,54.5641,97.7913,209.583,54.1967,94.7196,186.771,53.805,92.0974,171.547,51.2943,90.1279,155.186,47.5368,88.1315,139.897,43.017,86.3139,126.174,37.2773,84.7068,111.424,30.9159,83.5375,97.5571,23.3541,82.4177,83.8767,15.2373,81.3793,71.2668,5.58417,82.0004,60.7472,9.63186,82.8017,50.6738,17.5067,83.5315,41.403,23.8493,84.3776,31.5622,29.5489,85.3743,22.2281,33.8485,86.319,12.4931,37.426,87.2934,3.48575,39.5581,88.3372,-5.58314,40.7472,89.4326,-14.6604,41.0113,90.4908,-23.5622,40.1997,92.0221,-33.6732,37.1944,93.1406,-42.3977,33.9998,94.2987,-51.0049,29.7429,,,,,,,,,,,,
115.242,287.252,45.6925,111.839,269.6,49.2219,108.524,251.04,51.895,105.652,232.973,53.1608,102.694,217.375,52.422,100.239,200.984,51.2211,98.2131,183.286,49.17,96.091,168.454,45.6169,94.5018,151.724,41.4557,93.0037,135.518,36.5398,91.6988,116.277,31.6731,90.7106,101.316,24.5741,89.7951,87.2288,16.7202,89.3125,72.5607,8.25692,89.607,60.8387,7.11206,90.4508,50.5028,14.9302,91.3956,40.0414,21.9323,92.4555,29.8489,27.491,93.6047,19.9688,32.0294,94.6803,10.0672,35.4492,95.9063,0.259079,37.747,97.1766,-9.19058,39.0798,98.4561,-18.5831,39.1802,99.7925,-27.9966,38.4974,101.171,-37.4207,36.7922,102.443,-46.2821,33.8935,103.838,-55.2023,29.9437,,,,,,,,,,,,
116.565,277.662,48.4314,111.404,259.763,51.9458,107.136,243.198,53.8167,102.821,225.772,54.7745,98.6922,210.465,54.8954,94.9723,194.398,53.6767,91.5751,180.17,51.428,88.4577,163.702,48.2362,84.996,151.789,41.5217,82.292,136.301,36.2408,79.6184,122.262,29.8102,77.2533,107.72,22.3326,75.0275,93.3265,14.4767,73.0866,79.5961,5.25617,72.5695,67.7155,7.63449,72.4319,56.0491,16.2686,72.7076,45.9368,23.2786,73.0802,36.6413,28.8538,73.4083,27.3085,33.2346,73.9309,18.0718,36.5158,74.3947,8.88359,38.8613,75.0212,0.0560999,39.9066,75.6753,-8.97316,39.9492,76.3594,-17.662,39.1107,77.0525,-26.5275,37.2384,77.7676,-34.9742,34.1662,78.6058,-42.8178,29.332,79.2113,-51.7716,24.9679,,,,,,,,,
119.284,286.638,45.758,114.151,270.576,49.0526,109.483,251.06,51.4158,104.857,234.154,52.3016,100.96,217.438,51.9902,96.8785,200.918,50.8403,93.0623,184.623,48.5481,89.9296,169.411,44.8742,88.6339,144.549,50.203,86.7556,153.555,40.8984,83.8441,139.326,35.0524,81.2309,123.9,29.1231,78.6556,110.435,21.3921,76.3698,96.4421,13.4249,74.3742,83.5677,3.81303,73.7012,73.689,12.0464,73.2238,64.133,19.3284,72.9134,54.0399,25.6469,72.7535,43.9599,30.9051,72.4697,31.8254,36.066,72.3269,22.6023,38.8716,72.2997,12.8116,40.8854,72.2656,3.641,41.7648,72.3267,-5.48779,41.647,72.3686,-14.4022,40.3759,72.3919,-23.3322,38.2113,72.5767,-32.0686,34.7619,72.6413,-40.5199,30.4091,72.8448,-49.318,25.385,72.9266,-57.6507,19.034,,,
120.428,287.772,45.5715,116.105,267.873,49.4573,112.501,253.039,51.3174,108.906,233.875,52.9912,105.644,216.3,53.2296,102.794,199.152,52.5716,99.8636,181.631,50.8833,97.623,166.177,48.2288,95.2822,150.323,44.4206,93.1757,133.572,39.9715,91.5917,118.037,34.5169,89.8381,103.96,27.8449,88.753,89.2004,20.5437,87.564,74.7466,12.2919,86.8986,61.1696,3.40879,87.4542,50.5874,11.2292,88.2856,39.9278,18.2298,89.1729,30.1881,23.6319,90.0927,19.7873,28.5974,91.1106,9.73894,32.257,92.6031,-1.39468,34.6367,93.6852,-11.1642,35.8768,94.8647,-20.9793,36.1014,95.9807,-30.4477,35.2885,97.2588,-39.9142,33.3875,98.4021,-49.4008,30.5356,99.4087,-59.2214,27.1133,,,,,,,,,,,,
117.573,285.287,47.2482,113.325,264.522,50.2403,108.514,240.071,53.1476,104.843,222.933,53.8924,101.258,207.022,53.5372,98.1203,188.78,52.4015,95.3141,172.721,49.8609,92.7331,157.736,46.0123,90.0772,142.243,41.5112,87.7667,127.073,35.7604,85.736,111.617,29.2689,83.6876,97.0031,21.8313,81.932,83.1305,13.0116,80.4291,69.897,3.39286,80.4996,59.5487,11.1566,80.6709,49.3286,18.5839,81.0307,38.5369,24.991,81.3542,28.6241,29.9017,81.8428,18.6255,33.8921,82.3691,8.86079,36.836,83.0182,-0.903513,38.7446,83.591,-10.2716,39.2592,84.2779,-19.3871,38.9426,85.0291,-28.7292,37.5478,86.0737,-38.8314,33.5009,86.8864,-47.6646,29.6926,87.6221,-56.8426,25.1023,,,,,,,,,,,,
118.242,281.507,46.8222,113.73,263.433,49.6828,109.352,246.712,51.4028,105.207,232.333,50.7918,101.619,216.786,49.6989,98.3078,199.49,48.1464,95.2682,183.416,45.3113,92.3697,166.823,41.4764,89.7728,152.743,36.2724,87.3912,136.696,30.8807,84.8778,118.511,25.138,83.0193,104.475,17.5767,81.398,90.0645,9.29778,80.5618,78.8807,6.35738,80.7942,68.4306,14.5682,81.0051,58.8026,21.3269,81.304,49.1127,26.8467,81.6773,39.4385,31.3853,82.2389,29.8405,34.7692,82.7372,20.5839,37.0353,83.3935,11.4113,38.2935,84.0912,2.55341,38.4541,84.7007,-6.32763,37.5661,85.5542,-14.9137,35.5001,86.2888,-23.7277,32.665,87.0624,-32.1662,28.6355,87.8522,-40.4695,23.6426,88.6154,-49.0014,17.8535,89.8031,-58.2714,8.1212,,,,,,
119.24,286.455,46.5485,114.229,269.11,50.2551,109.77,249.549,53.516,105.435,233.695,55.0705,101.293,216.991,55.315,97.8927,201.436,54.5121,94.2837,185.992,52.9389,90.8215,172.385,47.9951,87.7906,156.433,44.0492,84.8563,142.788,38.8165,82.35,126.63,32.8555,80.0428,112.01,25.662,77.7155,98.0499,17.5223,75.5195,84.6519,8.16754,74.3789,70.4926,4.33997,74.2767,57.3729,14.0999,74.3346,47.5171,21.2427,74.3734,37.6737,27.2737,74.6392,27.6576,32.405,74.7537,18.2958,35.9005,75.1687,8.31,38.8608,75.536,-1.00224,40.3812,75.8525,-10.1983,40.9819,76.4024,-19.6199,40.6486,76.7917,-28.7447,39.1993,77.3817,-37.8799,36.6515,77.968,-46.9303,34.5177,78.4128,-55.7323,28.5136,,,,,,,,,
116.358,275.337,48.049,111.876,256.542,50.7744,107.405,240.293,52.207,103.186,224.095,52.8357,99.6687,205.297,52.5751,96.1114,188.791,50.9891,92.9841,172.613,48.3255,90.0181,156.009,44.8888,86.9858,141.788,40.165,84.608,126.48,34.5075,82.186,110.821,28.3206,80.248,95.5745,21.0018,77.8284,81.7525,8.70382,76.46,68.2846,4.35881,76.2726,57.4622,12.4718,76.0909,47.1225,19.3174,76.1623,36.6004,25.3245,76.3794,22.8328,31.6941,76.3853,12.6592,35.3157,76.6883,2.31362,38.1527,76.842,-7.57811,39.6139,77.1441,-17.5897,40.2683,77.4723,-27.693,39.9769,77.8228,-37.6345,38.7176,78.1294,-46.9018,35.8657,78.4851,-56.9341,32.6726,,,,,,,,,,,,,,,
118.214,281.385,47.3435,113.771,264.313,50.9927,109.262,246.327,53.549,105.345,229.656,55.029,101.673,213.244,55.2718,98.2253,197.06,54.6323,94.9988,181.161,52.8123,92.2158,166.32,49.7958,89.5151,150.211,46.3707,87.0628,135.809,41.2808,84.8675,120.372,36.0346,83.0236,106.444,29.353,81.2592,92.1412,22.0661,79.7764,79.0469,13.2076,78.5198,66.5112,3.52488,79.0829,55.6564,11.2408,79.605,46.2078,18.6541,80.3015,36.4829,25.0552,81.2508,26.3536,30.7636,82.11,16.971,34.6181,83.057,7.23428,37.5581,84.0251,-1.76559,39.2511,85.0314,-11.26,40.175,86.1461,-20.1165,39.6279,87.2631,-29.3454,38.3961,88.3733,-38.0568,35.8524,89.5293,-46.6826,32.0794,90.5062,-56.4877,28.6011,,,,,,,,,
120.131,287.635,46.3586,115.726,269.091,49.5152,111.794,253.095,51.314,108.153,232.932,52.6979,104.941,215.452,52.5107,101.932,198.393,51.253,98.4854,176.069,49.9683,95.9065,160.223,46.5973,93.4943,144.726,41.8122,91.4929,128.321,36.833,89.6587,112.993,30.5673,87.8005,98.5118,22.9818,86.3282,83.8352,14.8819,85.1309,70.4066,5.61431,85.2801,59.4649,9.40151,85.7175,48.2643,17.062,86.2218,37.7462,23.5848,86.7616,27.476,28.8705,87.5227,16.9437,33.1726,88.3041,7.03759,36.2578,89.056,-2.83281,38.303,89.983,-12.5626,39.3143,90.8566,-22.2006,39.2716,92.3298,-32.7085,36.9414,93.4664,-42.3015,34.737,94.5922,-51.3905,31.0002,,,,,,,,,,,,,,,
122.962,296.865,43.8658,118.921,276.11,48.4051,115.625,258.333,51.1803,112.506,240.869,52.9915,109.472,222.774,53.882,107.046,207.143,52.4096,104.831,188.284,51.0131,102.773,172.53,48.2625,100.955,156.417,44.7079,99.3762,140.117,39.9207,97.939,124.935,34.1068,96.7693,108.467,27.719,95.4385,90.0644,21.3491,94.4849,75.8582,12.9197,94.0557,62.4637,3.36827,94.7706,51.1885,11.1896,95.6069,40.3362,18.563,96.4229,29.838,24.8454,97.3104,19.3788,29.7815,98.3594,9.11313,33.8678,99.4349,-0.990302,36.7666,100.629,-10.862,38.6239,101.821,-20.547,39.2995,103.118,-30.3018,39.2257,104.483,-39.8305,37.8198,105.842,-48.9823,35.3796,107.34,-58.1649,32.0486,,,,,,,,,,,,
