87.6486,290.719,43.8361,90.4463,270.868,47.7284,92.9785,251.722,50.2715,95.204,232.176,52.0249,96.8262,214.411,52.7517,98.445,196.469,52.0421,99.8365,178.465,50.4876,100.957,162.018,47.7132,101.896,140.939,42.8376,102.326,124.819,38.2247,102.818,108.816,32.4317,103.028,92.9394,25.8213,102.983,77.2325,18.5497,102.888,62.9442,9.56488,102.501,49.4249,4.51775,101.255,39.1277,12.6191,99.9643,28.3728,19.6646,98.6058,17.9242,25.5806,97.084,7.72585,30.2863,95.6183,-2.4062,34.0374,94.0357,-12.3006,36.5653,92.3326,-22.1612,38.1643,90.7298,-31.9388,38.6805,89.0435,-41.6638,38.2474,87.3497,-50.9137,36.6096,,,,,,,,,,,,,,,
86.1773,293.455,43.4108,87.8534,274.619,47.1564,89.0779,255.059,50.0093,89.8024,238.32,51.526,90.5287,218.962,52.256,90.7904,201.325,51.6587,90.9564,183.442,50.4123,90.6967,166.247,48.0775,90.3981,149.004,44.5748,89.6373,133.672,39.9759,89.1162,116.421,34.8265,88.1874,100.909,28.3413,86.7627,81.1996,19.2625,85.4951,66.7007,10.5891,84.2541,52.3035,3.676,82.2545,40.5155,11.938,80.1881,29.3159,18.9467,78.0658,18.2817,24.6505,75.9099,7.17703,29.4802,73.649,-3.74547,33.1115,71.223,-14.2748,35.7492,68.6739,-24.5398,37.1871,66.1538,-35.104,37.8562,63.5724,-45.0922,37.2861,60.9994,-55.2695,35.8894,,,,,,,,,,,,,,,
79.4566,280.676,46.522,83.966,260.537,50.3814,87.8646,242.239,53.207,91.6487,224.631,54.3869,95.0459,206.673,54.7051,98.0696,188.593,54.2634,100.878,172.149,52.4753,103.193,155.632,49.6019,105.408,139.174,45.9715,107.435,123.467,41.0253,109.145,107.322,35.4106,110.714,91.9201,28.4561,111.988,76.2813,21.3022,113.622,59.5163,9.63259,113.911,44.3732,3.93365,113.324,33.2042,12.1446,112.571,22.4637,19.0471,111.691,11.6109,24.9422,110.766,1.00675,29.6878,109.811,-9.32879,33.3279,108.693,-19.6149,35.9313,107.486,-29.6228,37.4673,106.178,-39.5697,37.8517,104.825,-49.285,37.1246,103.489,-58.9218,35.3337,,,,,,,,,,,,,,,
71.8412,289.998,43.0679,90.8466,185.44,66.1992,75.9128,253.017,49.5075,77.577,235.244,50.9989,79.0592,215.931,51.9987,80.2291,199.313,51.0629,81.2715,182.307,49.3024,82.1681,164.333,46.8045,82.8093,147.833,43.0371,83.1789,131.235,38.4828,83.4985,115.276,32.9242,83.6099,99.828,26.0019,83.7994,83.9121,18.9014,83.6691,68.9348,10.2574,83.3998,55.5127,4.4589,82.4081,44.1364,12.8573,81.3676,33.3404,19.8213,80.1391,22.3594,25.6105,78.9988,11.4173,30.5572,77.6231,0.660433,34.1265,76.2677,-9.78018,36.8121,74.592,-22.9676,38.6388,73.1391,-33.4242,38.8569,71.576,-43.5058,38.0631,70.0572,-52.0316,34.8592,,,,,,,,,,,,,,,
73.3655,277.696,46.0508,75.7269,258.784,49.7749,77.8809,240.48,52.1986,79.8044,220.709,53.8086,81.3284,201.835,54.3771,82.8787,183.016,53.7769,83.914,165.836,52.0869,84.9762,148.005,49.3104,85.4273,131.593,45.2126,85.9055,114.11,40.7144,86.3202,97.5148,35.1694,86.3973,82.0801,28.2695,86.3637,65.906,21.1517,86.0495,50.7332,12.5602,85.7281,36.097,3.24346,84.6054,24.8115,10.0333,83.3613,12.9156,18.0269,82.0296,2.05663,24.2712,80.4694,-8.93154,29.5973,78.952,-19.6561,33.8606,77.3787,-30.5404,37.1733,75.7231,-40.6617,39.1405,73.9862,-51.1329,40.1737,,,,,,,,,,,,,,,,,,,,,
71.0572,294.077,42.672,74.3476,272.513,47.1184,76.641,254.079,50.5122,78.9634,236.188,52.8738,81.4308,215.006,53.8639,83.0745,196.724,53.785,84.4711,176.762,53.3178,85.7509,158.727,51.0005,86.6859,140.864,47.9242,87.2343,125.081,43.5974,87.8209,108.78,38.744,88.279,92.1531,32.8633,88.2479,76.6698,25.856,88.3118,61.3755,18.0015,88.0339,46.1845,9.37012,87.5956,32.4518,5.08339,86.3392,21.0526,12.9147,84.8781,9.20372,20.015,83.4356,-2.09461,25.7513,81.8866,-13.3595,30.597,80.1851,-24.3891,34.1865,78.4594,-35.2997,36.8275,76.7371,-46.0664,38.4461,74.8854,-56.597,38.3328,,,,,,,,,,,,,,,,,,
72.3583,285.847,43.9916,75.0756,270.174,46.7484,78.2469,249.843,49.529,80.6948,231.424,50.6997,82.6795,212.606,51.2394,84.4766,194.586,50.6361,86.106,177.313,48.8339,87.5119,159.212,46.5019,88.3386,143.978,42.2214,89.1487,127.298,37.8482,89.8274,107.346,30.9137,90.2758,91.7169,24.1662,90.1991,76.5674,16.623,90.3334,61.1194,8.42221,89.9338,48.7046,5.61268,88.9326,36.6641,13.5036,87.8069,25.9867,19.82,86.581,14.9579,25.2846,85.2317,4.49099,29.4796,83.8404,-6.22064,32.6195,82.5455,-16.7544,34.9291,80.9955,-26.7111,35.8141,79.5348,-37.1329,35.9763,77.9628,-47.0019,34.957,76.3599,-56.8785,32.935,,,,,,,,,,,,,,,
71.8412,289.992,43.0688,74.5728,268.849,46.9667,76.8267,249.723,49.3269,78.9161,233.38,50.3895,80.7703,214.336,50.9563,82.0556,196.962,50.2211,83.2199,180.185,48.492,84.2177,162.436,46.2223,84.9314,145.453,42.458,85.2358,129.728,38.1372,85.6404,113.967,32.7665,85.7757,97.6426,26.5511,85.6114,82.897,19.4439,85.2576,68.0746,11.6042,84.7558,53.6468,2.98835,83.8379,42.3861,10.5396,82.5796,31.3209,17.5132,81.0402,17.7005,24.5093,79.8454,6.57831,29.3628,78.3388,-3.84187,32.6401,76.9506,-14.4439,34.9927,75.4941,-24.9656,36.4957,73.8195,-35.1422,36.7784,72.2241,-45.2421,36.2143,70.5489,-55.392,34.556,,,,,,,,,,,,,,,
61.6081,284.451,43.8125,64.2414,266.202,47.004,67.1693,246.106,49.3082,69.3732,229.931,50.1554,71.4172,211.056,50.3209,73.4821,192.093,49.5449,74.7704,174.705,47.667,76.1114,156.513,44.9001,76.9806,140.477,40.7641,77.7543,124.337,36.0643,78.2684,108.159,30.4161,78.5603,92.5479,23.8063,78.6276,76.4684,16.7664,78.5404,61.837,8.35248,78.1771,48.5427,5.64445,77.2019,37.1135,13.2376,76.3061,25.9656,19.5173,75.129,15.0289,24.9596,74.0584,4.36138,29.0249,72.7704,-5.64635,31.8353,71.6027,-16.3595,34.0352,70.1709,-26.2893,34.9291,68.7057,-36.3038,34.8611,66.7291,-45.9309,30.9798,65.3948,-58.2955,30.7069,,,,,,,,,,,,,,,
57.6476,272.73,46.2557,59.6575,255.194,49.3111,62.053,234.813,51.2164,63.7874,216.216,52.0935,65.4003,196.492,51.5022,66.5025,175.932,50.6757,67.4771,157.31,48.2368,68.1698,140.236,44.7691,68.6287,123.16,40.3802,68.8702,106.744,34.9003,69.0689,90.9228,27.8181,69.0955,75.1281,20.6577,69.102,58.9603,12.3281,68.9411,43.76,3.08812,67.9625,31.8686,10.7407,66.7511,19.9555,17.9749,65.4624,8.39588,24.0061,64.2698,-3.50989,29.494,62.9365,-15.0713,33.3183,61.5318,-26.4157,36.3772,60.1019,-37.7812,38.3855,58.6678,-48.9351,39.3085,57.0633,-60.1427,39.3585,,,,,,,,,,,,,,,,,,,,,
54.8681,280.272,45.0628,58.0765,259.793,48.8249,60.9508,242.408,50.8997,63.1734,225.27,52.3335,65.683,206.736,52.8402,67.5779,187.99,52.2061,69.2954,170.9,50.4516,70.6811,153.665,47.8506,71.7574,137.786,43.6719,72.7362,121.176,39.1044,73.614,104.676,33.5998,74.2419,88.8113,27.0035,74.7718,72.8207,16.0127,74.7852,54.8876,8.49959,74.4472,41.9474,5.37894,73.4303,30.2312,13.567,72.2732,19.1425,20.3816,70.89,8.24142,25.9543,69.5519,-2.60667,30.6576,68.053,-13.0182,33.9891,66.6507,-23.7782,36.6837,65.1509,-34.3115,38.1203,63.4953,-44.5139,38.3853,62.7991,-55.2503,39.8415,,,,,,,,,,,,,,,,,,
55.8679,273.691,46.1178,58.7334,253.855,49.0628,61.3674,234.703,51.0147,63.5627,216.22,51.6604,65.5939,197.468,51.5321,67.444,179.535,50.1682,69.136,161.576,47.7006,70.3061,145.026,44.1814,71.5448,127.187,39.6504,72.3296,110.704,34.3793,73.0251,93.2734,28.482,73.4915,77.1649,21.9301,73.7485,62.0522,13.5806,73.6759,46.5499,5.15043,73.0354,33.9402,8.27141,71.9984,21.8057,15.7111,70.839,10.0527,21.6553,69.7086,-1.76575,26.8101,68.4037,-13.2127,30.5306,66.6768,-27.248,33.9046,65.3168,-38.465,35.5091,63.8228,-49.5302,36.0075,62.2583,-60.5729,35.6207,,,,,,,,,,,,,,,,,,,,,
54.6024,280.318,44.5551,58.1398,257.432,48.4878,60.3087,240.074,50.597,62.5556,222.16,51.3144,64.4346,203.772,51.2533,65.922,187.814,49.8097,67.3142,170.613,47.3884,68.6031,152.536,44.3443,69.5788,136.597,39.7796,70.4748,119.903,34.7043,71.1143,104.387,28.3946,71.6856,88.2869,21.2082,72.1875,72.7589,12.955,72.4794,57.6771,3.80681,71.9141,45.5862,10.2747,71.162,34.3015,17.738,70.3615,23.2451,23.9289,69.4166,12.105,29.1715,68.3563,1.21426,33.2226,67.3192,-9.61251,36.3589,66.2149,-20.4163,38.3471,64.9652,-30.7727,39.2977,63.7124,-41.3054,39.2561,62.355,-51.3483,37.9957,,,,,,,,,,,,,,,,,,
52.8731,291.311,42.5233,56.8006,268.546,47.1861,59.793,250.398,49.8485,62.5852,231.596,51.7408,64.9494,212.415,52.729,67.3226,193.208,52.695,69.0766,175.672,51.2946,70.8722,157.365,49.3313,72.3156,140.614,45.9222,73.9235,119.034,40.369,75.2124,101.24,35.3059,75.9124,85.2607,28.5526,76.6647,69.0626,21.389,77.1647,52.6616,13.1251,77.3294,37.2857,3.88231,76.766,24.8822,9.49455,75.8836,12.5926,16.7994,74.8639,0.843762,22.7346,73.834,-11.3124,27.9055,72.6266,-23.1089,31.7741,71.2906,-34.5507,34.4905,69.8691,-45.8406,36.1349,68.4,-56.9793,36.6381,,,,,,,,,,,,,,,,,,,,,
49.484,266.802,47.5412,52.8212,247.542,50.3803,55.4426,228.846,51.8174,58.0723,210.848,52.206,60.3754,190.674,51.9896,62.221,173.182,50.267,63.9265,155.619,47.4947,65.3022,138.744,43.687,66.9349,120.119,39.0936,67.8911,104.074,33.1572,68.7634,87.5617,26.3356,69.2465,71.644,18.8193,69.6674,55.8663,10.2898,69.7914,41.3058,4.07841,68.9159,29.0401,12.0736,67.651,17.694,18.6009,66.554,2.18769,25.9802,65.4252,-9.43126,30.2505,64.3828,-21.1917,33.861,63.0263,-32.4251,36.0123,61.8121,-43.7266,37.3246,60.3882,-54.7858,37.2423,,,,,,,,,,,,,,,,,,,,,,,,
47.0599,288.433,43.3092,51.1144,268.591,46.9911,54.62,249.29,49.6107,57.846,230.632,51.0482,60.6292,211.558,51.6281,63.1665,193.321,50.6535,65.2998,175.737,49.139,67.0447,159.59,46.0324,68.8483,141.882,42.1618,70.6619,124.383,37.5481,71.8062,108.155,31.8646,72.9976,92.5934,25.0234,74.071,77.0796,17.3835,74.5861,61.0989,9.37754,74.9451,47.8088,4.95762,74.5403,36.1407,12.869,74.0344,24.4387,19.4681,73.4519,12.8451,25.1495,72.7019,1.63527,29.6743,71.8153,-9.25623,32.8981,70.824,-20.0513,35.1507,69.852,-31.0851,36.5154,68.7216,-41.4621,36.5257,67.1877,-51.894,33.45,,,,,,,,,,,,,,,,,,
46.4912,289.628,43.6337,50.0907,269.558,47.3357,53.1864,250.014,50.2111,56.0847,230.035,52.286,59.0246,208.097,52.4577,61.2119,189.991,51.9016,63.3523,166.951,50.901,64.811,149.155,48.1361,66.3301,130.895,44.3072,67.3814,112.887,40.0147,68.3204,95.2562,34.2098,69.161,78.0387,27.6162,69.9119,60.3486,20.3209,70.0095,44.5918,11.544,70.4754,28.2046,2.8859,69.8594,15.2325,10.8928,69.1048,2.37901,17.9849,68.2456,-10.008,23.8882,67.3264,-22.3676,28.8348,66.289,-34.6267,32.7135,65.2628,-46.6653,35.4507,64.0568,-58.639,37.3999,,,,,,,,,,,,,,,,,,,,,,,,
45.9115,295.364,42.7113,48.6791,273.124,47.2712,50.8661,254.219,50.2666,52.4982,234.594,52.253,53.5793,215.563,53.1727,55.0844,195.468,53.4444,55.9879,177.969,52.1746,56.7079,159.457,50.177,57.188,141.723,47.0973,57.6514,124.087,42.8954,57.5973,107.052,38.1618,57.5619,90.1532,32.161,57.3479,74.3658,25.0936,56.5776,54.9422,14.9166,55.9153,39.2631,6.0744,54.718,25.9305,8.13895,53.0634,13.8103,15.8346,51.2237,2.21589,22.3612,49.3178,-9.49488,27.7523,47.3765,-20.9851,32.059,45.2518,-32.151,35.3341,43.0184,-43.1203,37.3746,40.8722,-54.0111,38.5491,,,,,,,,,,,,,,,,,,,,,
47.2725,285.27,45.3467,49.1489,269.125,48.3941,51.3775,248.323,50.5022,52.8938,230.385,51.5882,54.6949,208.973,51.9225,55.8095,191.325,50.6846,56.881,173.398,48.6992,57.9239,154.633,45.6848,58.5078,136.623,41.1651,58.8559,119.966,36.2196,59.397,102.2,30.2471,59.3974,85.593,23.33,59.3795,69.5778,15.2594,59.5276,53.2581,6.45073,58.9354,39.6393,8.26324,57.8429,27.2407,15.9788,56.8554,14.6094,22.7233,55.6085,2.33211,28.2647,53.6217,-8.69206,31.5133,52.2778,-20.6869,34.4912,51.4131,-36.7776,39.0047,49.9003,-48.4514,40.0577,48.4573,-60.1385,40.0031,,,,,,,,,,,,,,,,,,,,,
47.5611,289.606,44.9077,51.5893,264.485,49.1048,54.2949,246.559,51.4545,57.1014,226.986,52.7759,59.2843,207.105,53.2639,61.247,189.065,52.4785,63.0682,170.912,50.9007,64.3525,153.462,47.9555,65.5453,135.368,43.9502,66.6309,118.154,39.6277,66.936,102.62,33.4442,67.5493,85.605,27.0386,67.9428,69.3185,19.7785,67.8393,54.3583,11.0204,68.0246,39.3027,3.18253,67.2731,26.8477,11.6735,66.3757,15.173,18.8609,65.4984,3.32922,24.8853,64.6492,-8.23333,29.9677,63.5427,-19.6635,33.9082,62.5285,-30.9706,36.9449,61.4089,-41.9098,38.5651,60.1793,-52.8041,39.4503,,,,,,,,,,,,,,,,,,,,,
45.8301,302.463,43.4064,49.8754,279.969,47.6694,53.2359,260.844,50.6246,55.9024,242.04,53.3075,58.6001,222.925,54.3062,60.895,203.525,54.4915,62.5485,186.644,53.7151,64.1185,167.901,51.8684,65.5291,150.799,48.8913,66.4604,134.276,44.7457,67.4931,117.184,39.8815,68.2344,100.12,31.333,68.6006,84.7538,23.8755,68.9787,65.2789,17.4661,68.9701,50.2065,8.48656,68.6238,36.5757,5.41065,67.5896,24.6691,13.5411,66.3184,13.3399,20.0974,65.1029,2.07462,25.6802,63.6286,-8.98432,30.0287,62.1667,-19.9584,33.4201,60.525,-30.5508,35.4672,58.9888,-41.425,36.8092,57.2579,-51.8084,36.944,,,,,,,,,,,,,,,,,,
46.1647,301.073,43.3604,50.3095,281.459,47.4321,54.1949,261.073,50.5791,57.2389,243.534,53.0598,60.3585,223.351,54.2199,63.181,205.066,54.2077,65.7978,185.725,53.4454,67.9798,167.323,51.5569,70.1481,149.133,48.647,71.9342,131.81,44.3888,73.5517,114.689,39.6346,74.9983,97.2927,33.8409,75.9964,81.194,27.0589,76.8606,64.43,19.642,77.6201,48.4791,11.2543,78.1645,33.6815,3.14185,77.1925,21.8172,11.3173,76.3039,10.1972,18.5026,74.9566,-0.36331,23.7721,73.8326,-11.6985,28.5908,72.5272,-25.6701,33.7968,71.3107,-36.7457,36.4326,69.821,-47.1326,37.7446,68.4519,-58.0224,38.2876,,,,,,,,,,,,,,,,,,
49.764,304.455,44.8974,54.7357,286.223,48.6689,59.3863,266.962,51.548,63.6969,247.028,53.8393,67.6312,227.943,54.5169,71.016,210.52,54.2759,74.3322,193.709,52.9508,77.5407,175.02,50.7486,79.9412,159.408,47.1013,82.2679,142.222,42.6951,84.2327,126.387,37.5968,86.0024,110.549,31.3471,87.4225,94.748,24.3047,88.7377,80.0481,16.3844,89.873,64.8857,7.47596,90.1854,52.5264,6.83222,89.8961,41.113,14.8533,89.4517,30.0383,21.7462,88.9074,19.5632,27.1253,87.9032,6.61957,32.5137,87.0141,-3.9082,35.671,86.0727,-14.1004,37.7671,84.9938,-24.0383,38.7938,83.9427,-34.2465,38.9208,82.8172,-43.8775,37.797,81.5203,-53.4264,35.5232,,,,,,,,,,,,
52.2152,297.283,46.7554,57.8058,278.443,50.317,62.9981,258.734,53.2377,67.7417,240.852,54.7486,71.8862,223.455,54.9711,75.6929,205.59,54.6333,79.3823,188.471,52.8217,82.7176,170.383,50.2345,85.7512,153.146,46.8839,88.0885,138.603,41.312,90.9445,118.514,34.2085,92.934,103.426,27.1304,94.5487,88.3191,19.644,96.1834,73.7466,10.829,97.5563,60.6598,3.89421,97.4293,48.7375,12.3378,97.1889,37.9054,19.2512,96.9924,27.079,25.1528,96.4745,16.2446,29.9339,95.9462,5.80994,33.6981,95.4178,-4.30547,36.1495,94.7233,-14.5427,37.8106,94.0929,-24.8085,38.3883,93.3161,-34.5889,37.8193,92.4326,-44.461,36.2231,91.6268,-54.2958,33.774,,,,,,,,,,,,
51.6789,297.292,46.2411,57.7154,273.171,50.6216,62.4194,251.563,52.9213,66.1871,235.244,53.8213,70.1344,215.302,53.7026,73.5191,196.238,52.9223,76.6078,178.936,50.5972,79.2437,162.266,47.4608,81.6175,144.829,43.0078,83.7767,128.178,37.6596,85.8836,111.682,31.701,87.2086,96.8224,24.4337,88.4803,80.9763,16.6798,89.4748,65.725,8.0687,89.7889,52.7835,6.23554,89.1428,41.5476,13.7568,88.5066,30.632,20.3472,87.6648,20.2292,25.4878,86.6769,9.22647,30.0197,85.6602,-1.19526,33.161,84.5152,-11.1518,35.146,83.2183,-21.3493,36.2866,81.9256,-31.3086,36.3205,80.4744,-40.9921,35.1162,78.89,-50.4475,32.9012,,,,,,,,,,,,,,,
51.4106,297.295,45.984,56.0664,277.046,49.0574,60.0823,258.562,51.1514,63.7926,240.512,52.3258,67.4589,220.931,52.7921,70.7969,203.18,51.7199,73.8503,184.339,49.7871,76.4544,167.934,46.4863,79.0031,150.664,42.2193,81.8121,132.263,35.488,83.7904,113.54,29.9222,85.6457,97.4793,22.5043,86.8853,82.4496,14.4264,88.2246,66.6097,5.86612,88.5809,54.2991,8.18456,88.354,42.2987,15.7823,88.1004,30.7307,22.13,87.5803,19.511,27.2937,87.0481,8.40004,31.2955,86.2005,-2.40713,34.1136,85.3816,-13.0279,36.102,84.4148,-23.3906,36.7336,83.2964,-33.8641,36.4506,82.1714,-44.025,35.1393,80.9603,-54.0153,32.6128,,,,,,,,,,,,,,,
51.3372,298.827,45.4884,56.2549,278.548,48.3259,60.5178,259.985,50.4472,64.7227,239.669,51.7655,68.5572,220.248,51.8,71.8474,202.548,50.7679,74.662,185.452,48.5496,77.4148,167.392,45.6129,80.0894,149.469,41.9241,82.0255,133.615,36.9548,84.215,116.01,31.4639,86.0566,99.8118,24.9555,87.5977,84.7637,17.5323,88.7591,68.8002,9.28986,89.8035,54.7608,5.09562,89.8155,43.1255,12.6824,89.7861,30.5772,19.7988,89.6107,18.9352,25.5611,89.1728,7.74036,30.0909,88.7829,-3.81549,32.892,88.0037,-17.4879,36.4952,87.2275,-28.0016,37.3332,86.332,-38.8013,37.4308,85.3934,-49.3005,36.5087,84.3423,-59.5935,34.4916,,,,,,,,,,,,,,,
