0,119.36,294.833,43.9541,118.633,275.98,49.1703,117.546,256.591,53.0924,116.732,237.961,55.4568,115.61,217.156,57.1207,114.443,200.17,56.8831
0,119.461,283.724,47.223,119.365,262.255,51.9849,119.137,243.052,54.6653,119.08,224.579,56.3774,118.785,205.143,56.6676,118.589,187.533,55.505
0,119.609,285.076,46.7598,119.435,264.835,50.6287,118.865,244.383,53.3146,118.073,222.975,54.8822,117.633,205.487,54.7272,117.097,186.207,53.5306
0,118.994,279.624,49.1084,118.113,257.577,53.4132,117.124,237.72,56.6202,116.522,219.799,57.7856,115.504,200.798,58.2238,114.768,182.769,56.7549
0,119.284,279.748,48.3389,119.084,257.544,52.9373,118.752,237.698,55.7079,118.325,219.836,56.4662,117.773,199.992,56.4735,117.253,182.861,54.7287
0,119.064,279.903,47.8171,118.302,258.964,52.0152,117.68,240.115,54.4395,116.847,222.036,55.4777,116.247,202.832,55.5989,115.475,184.606,54.231
0,118.961,281.268,47.356,118.325,261.362,51.41,117.466,240.185,54.2024,116.652,222.118,55.0289,115.746,203.815,55.0201,114.905,184.686,53.6181
0,119.706,293.283,44.7121,119.383,273.47,49.0563,118.304,249.953,52.6902,117.848,230.94,54.2865,117.491,211.797,54.7449,116.731,191.91,53.9438
0,119.642,287.782,46.085,119.338,268.48,50.0695,118.852,246.497,53.4504,118.388,227.821,54.7737,117.911,208.069,55.142,117.546,190.181,54.0376
0,119.4,278.456,48.5366,119.098,259.879,52.5849,118.764,239.822,55.3862,118.426,220.765,56.5377,117.965,201.692,56.6085,117.521,183.592,55.1969
0,128.571,302.43,43.7364,127.274,283.378,47.9742,125.788,261.263,51.8493,124.308,241.471,53.7258,122.798,223.514,54.3231,121.685,205.304,53.4635
0,128.382,305.323,43.2868,126.898,284.639,48.2882,125.076,263.596,52.2206,123.482,244.582,54.6311,121.629,225.351,55.7998,119.996,207.85,55.5863
0,131.099,295.761,46.5675,129.287,276.002,51.3126,127.397,255.799,55.0253,124.659,232.544,57.5612,122.592,212.602,58.4188,120.883,195.352,57.8298
0,130.789,289.136,47.3223,129.425,268.896,50.9066,127.98,248.422,53.0891,126.523,229.935,53.714,125.09,210.286,53.4461,123.873,192.456,51.5405
0,131.249,288.88,47.8668,130.21,269.657,52.0031,129.221,247.812,55.0275,128.193,228.232,56.4118,126.994,209.599,56.5248,125.952,190.992,55.2622
0,131.304,293.107,46.4558,130.412,274.738,50.5075,129.403,252.4,53.6395,128.245,233.378,55.3992,127.469,214.267,55.3437,126.493,196.04,54.3899
0,130.855,287.718,47.7919,129.661,265.162,51.7117,128.33,246.017,54.1489,127.427,228.638,54.8029,126.476,208.186,54.4265,125.281,189.718,52.8438
0,131.416,290.186,47.6678,130.385,270.908,51.5718,129.204,251.159,54.528,127.853,232.323,56.0108,126.673,213.363,55.9235,125.351,195.292,54.5264
0,131.582,291.479,47.4709,130.815,266.981,52.8801,130.231,248.586,55.5999,129.438,227.867,57.3421,128.698,208.352,57.3468,128.227,191.469,55.9788
0,132.154,305.738,43.4594,131.892,286.011,48.5495,131.483,264.545,52.7545,131.196,245.247,55.3969,130.701,223.908,56.6193,130.404,206.511,56.1553
0,131.536,288.947,47.3458,130.603,268.587,51.1881,129.777,247.996,53.6062,128.74,228.43,54.8266,127.98,209.796,54.3612,127.121,191.169,52.7757
0,132.027,302.788,44.4438,131.416,282.275,48.866,131.047,264.761,52.2441,130.225,244.565,54.3566,129.671,225.365,54.6404,128.891,207.024,53.9686
0,131.688,294.249,46.7933,130.842,274.47,51.2828,129.946,253.231,54.4478,129.095,233.139,55.8779,128.177,214.964,56.0863,127.261,195.854,55.0348
0,132.063,297.02,45.8514,130.819,278.188,50.978,128.938,256.656,54.8889,127.177,236.259,57.2159,125.393,215.951,58.3116,123.88,195.981,57.0915
0,132.455,304.079,44.2416,130.597,286.115,49.3005,128.277,262.618,54.02,126.075,243.768,56.7972,123.966,223.663,58.4509,121.928,205.512,58.2626
0,132.389,299.656,45.706,130.058,279.827,49.9938,127.713,259.568,52.8075,124.978,236.02,54.7903,122.61,216.8,54.9685,120.513,199.279,53.6661
0,133.207,303.811,44.5406,131.195,284.739,49.25,129.186,263.789,53.1228,126.964,242.885,55.0925,124.871,222.975,55.9286,122.922,204.032,55.3521
0,133.145,305.324,44.0447,129.693,285.012,49.4715,126.311,264.237,53.5569,122.907,242.226,56.3619,119.659,224.3,57.7303,116.377,206.215,56.5114
0,133.03,302.436,44.7532,130.291,283.635,49.4217,127.471,261.751,53.4368,124.536,242.119,55.6819,121.889,222.283,56.7126,119.114,202.509,56.4665
0,131.553,293.783,48.6622,128.509,274.436,53.5129,125.502,254.591,57.089,121.508,229.559,60.0143,118.634,210.817,61.0457,115.661,192.038,60.8333
0,132.152,293.986,47.3441,129.65,274.785,50.9983,127.116,255.003,53.7335,124.648,237.071,54.8567,122.099,217.837,54.588,119.609,198.532,53.178
0,133.206,303.806,44.5414,130.152,284.781,50.0058,127.08,262.794,54.2417,124.128,242.993,56.9246,121.242,223.026,58.5655,118.219,205.965,57.3788
0,133.166,303.669,45.0882,130.237,283.458,50.2011,127.317,262.757,54.2453,124.462,241.911,56.8531,121.619,224.072,57.7507,118.97,206.847,57.022
0,131.191,292.721,48.0542,128.082,272.451,52.0919,124.946,253.005,54.5165,121.971,232.159,56.0771,118.252,207.85,56.6555,115.465,188.51,55.5605
0,131.828,297.903,47.7911,128.122,277.147,52.6327,124.509,256.006,56.4256,121.064,236.906,58.5124,117.944,217.509,59.6302,114.658,197.268,59.4086
0,133.303,306.644,44.1046,129.393,286.519,48.7433,125.409,264.567,52.7939,121.157,244.782,55.3071,117.109,224.77,56.3623,113.255,206.508,55.8551
0,132.99,302.295,45.299,128.917,281.096,50.8098,125.126,260.742,54.7929,121.466,240.121,57.5909,117.768,221.47,58.6066,113.895,203.465,58.6428
0,130.67,292.778,48.3055,126.927,269.042,52.3605,123.48,248.75,55.1596,120.169,228.343,56.4511,116.799,208.009,56.2178,113.589,189.509,54.3877
0,131.024,291.402,48.2531,127.432,271.286,52.5122,123.949,250.819,55.3142,120.703,229.209,56.7579,117.397,211.545,56.4934,114.217,193.582,54.8996
0,132.492,296.628,46.9431,129.633,276.998,51.9036,126.705,258.085,55.4042,123.935,237.734,57.471,121.032,219.297,58.2621,118.131,199.85,57.5296
0,133.421,307.829,44.7166,129.677,287.331,50.3894,125.966,267.686,54.0187,121.578,241.127,57.6703,118.175,223.295,58.9829,114.599,204.264,58.9289
0,131.712,292.663,47.8031,128.735,273.619,51.6696,125.595,254.178,53.6329,122.704,232.254,54.9399,119.96,214.377,54.3035,117.271,196.19,52.7756
0,131.545,295.421,47.3895,128.064,272.391,52.3453,124.422,252.899,55.4713,120.891,233.059,57.5115,117.233,216.086,57.0606,113.802,199.504,55.3391
0,130.854,294.155,47.8418,126.411,266.777,52.4582,122.742,244.519,55.5646,119.402,225.5,56.4525,116.075,207.197,56.1437,112.604,187.913,54.4726
0,131.499,296.95,46.6428,128.038,276.148,51.793,124.601,256.291,54.973,121.061,236.224,56.5898,117.737,216.899,57.5756,114.59,199.366,56.1857
0,131.866,298.033,47.2536,128.418,277.267,51.8727,124.259,249.594,55.7247,120.868,231.008,57.8165,117.718,211.259,58.4486,114.611,192.458,57.5344
0,133.383,305.184,44.3284,130.58,286.063,49.5606,127.259,264.055,53.5768,124.318,244.216,55.8279,121.464,226.175,56.7737,118.807,208.766,56.0807
0,132.696,302.233,45.8342,129.85,282.32,50.1224,126.763,261.886,53.4218,123.644,242.291,55.434,120.161,216.835,56.4914,117.497,199.235,55.9792
0,130.962,288.813,48.3872,128.276,270.002,52.2087,125.701,249.552,54.7924,123.188,231.022,56.0194,120.933,212.228,55.9321,118.698,196.069,52.9935
0,132.93,303.808,44.8059,129.763,283.637,49.9273,126.328,264.292,53.3085,122.597,243.405,55.9608,119.362,223.45,57.206,115.96,204.453,56.7998
0,130.917,290.306,47.6531,127.932,270.538,50.1798,124.963,250.25,51.8951,121.978,230.838,52.035,119.639,214.032,50.4773,116.808,194.203,48.1646
0,131.816,295.42,47.1301,128.784,276.045,51.5564,125.627,254.976,55.1584,122.615,235.99,56.8385,119.797,217.7,57.2213,116.74,198.332,56.7544
0,131.592,293.914,48.1293,128.805,272.3,52.109,126.089,252.763,54.7782,123.099,234.037,56.0068,120.307,215.984,55.7633,117.71,196.853,54.1048
0,133.206,303.806,44.5414,130.094,282.254,50.1304,127.202,261.696,53.9242,124.373,240.983,56.3083,121.417,222.235,57.3773,118.72,204.349,55.9588
0,131.274,291.341,48.2604,128.36,270.98,53.0377,125.625,251.426,56.3765,122.734,231.71,58.1434,119.928,213.761,58.6853,117.425,193.539,61.7993
0,129.2,277.282,51.1236,126.189,257.32,54.1023,123.164,238.212,55.3718,120.117,219.818,55.3699,117.141,201.132,54.624,113.748,177.699,52.9082
0,133.66,309.439,43.6726,130.76,287.395,49.1083,127.836,268.705,53.1313,124.799,248.356,56.1341,121.877,229.942,57.525,119.32,213.238,56.2091
0,132.088,295.428,46.8691,129.616,274.677,51.5066,126.782,252.64,54.7916,124.405,233.778,56.4849,121.849,214.755,56.807,119.689,198.27,55.5038
0,132.159,298.11,46.7218,129.356,278.511,50.9404,126.625,257.143,54.5977,124.006,237.929,56.3133,121.11,217.613,56.7939,118.755,200.911,55.4832
0,133.323,306.711,43.8296,131.009,287.341,49.1145,128.543,264.838,54.173,126.439,244.785,56.6458,124.234,225.634,57.9345,122.278,206.429,57.696
0,98.2175,299.747,44.3915,97.9451,281.616,49.2229,97.7614,261.518,52.7443,97.3783,243.218,55.268,97.0058,225.58,55.9536,96.7842,207.556,55.6014
0,89.9627,297.362,44.0535,89.7212,278.092,48.5833,89.3254,255.793,52.2591,89.2591,236.837,54.0393,88.9104,217.559,54.677,88.4022,200.005,53.5847
0,89.5655,287.285,47.422,89.1482,263.847,52.7075,88.6062,244.026,55.679,88.0859,225.005,57.2162,87.6274,207.704,57.1326,87.1811,190.929,55.9785
0,89.8473,294.433,45.0322,89.3542,275.3,50.0049,88.8447,249.844,53.8755,88.1627,232.389,55.4154,87.6122,212.515,55.9349,87.1618,195.353,54.8118
0,83.5355,302.955,43.4929,82.7997,283.09,48.1255,81.6423,264.986,51.1568,80.7611,245.971,54.0733,80.7644,246.076,53.364,79.7803,219.542,55.3058
0,83.4749,289.881,47.077,83.5077,271.217,50.9208,83.689,250.697,53.791,83.6402,232.137,54.8229,83.6027,215.159,54.6821,83.3834,193.247,54.1828
0,83.1306,297.077,44.9378,82.2002,279.031,49.0032,81.026,258.797,52.3469,79.726,240.424,53.791,78.7003,220.513,54.2874,77.5654,203.192,53.76
0,83.839,304.47,42.9887,83.1185,285.781,47.7095,82.126,264.876,51.8927,81.0164,247.041,54.3702,80.1803,228.619,55.4035,79.1809,210.768,55.0131
0,83.701,288.586,47.0192,82.6796,267.542,50.7564,81.7266,247.294,53.1672,80.6585,229.936,53.8564,80.0278,210.096,53.6238,79.0416,191.944,51.9916
0,84.1437,295.698,45.1435,83.3932,276.437,49.637,82.4106,256.427,53.1686,81.7509,238.349,54.55,80.8578,218.689,55.2157,80.2341,199.833,54.7275
0,83.9534,298.525,44.7049,82.6987,278.895,49.7662,81.2573,258.506,54.0505,79.7157,239.966,56.592,78.2845,221.941,58.2067,76.944,203.554,58.1006
0,84.6007,303.038,43.2072,83.3929,276.426,49.6386,82.1957,257.509,53.4805,80.64,240.184,55.8697,79.7743,219.319,56.8606,79.3811,199.225,60.0045
0,83.733,289.89,47.0732,82.2371,269.776,51.6373,80.6115,250.245,55.0512,79.0695,229.181,57.7639,77.5755,203.528,59.3484,76.1089,185.721,58.7649
0,83.5815,294.156,45.9043,81.8283,273.608,50.8198,80.4213,252.555,54.7085,78.6907,233.425,56.9063,76.8884,215.886,57.8527,75.2008,196.996,57.3162
0,84.0718,292.901,45.5796,82.1128,275.123,49.6018,80.6666,252.871,53.0187,78.9409,234.848,54.6665,77.0931,215.298,54.9334,75.1926,197.319,53.9598
0,82.9285,288.55,47.0316,81.2283,268.597,51.0946,79.3971,248.064,53.9974,77.6975,227.25,55.8609,75.7415,210.21,55.5621,73.9156,191.711,54.5367
0,83.1124,285.615,48.4932,81.1415,264.528,53.3972,79.1174,245.388,56.4782,77.0391,227.81,58.4289,74.893,209.64,59.2623,73.1153,190.28,59.0462
0,84.4873,298.724,43.8873,82.2315,280.408,48.5424,80.3264,259.947,52.1778,78.3228,239.08,54.4678,76.0686,221.031,55.3193,73.9465,196.039,55.8421
0,83.701,288.586,47.0192,82.1813,267.316,51.7652,80.7808,246.975,54.6135,79.4852,227.39,56.2649,77.8592,208.484,56.8829,76.1743,192.023,55.482
0,84.8306,301.67,43.158,83.0541,283.102,48.1215,81.3414,262.366,52.2795,80.7785,235.854,56.2963,79.7406,241.273,55.2576,78.0513,221.129,56.5933
0,83.8414,304.536,42.7141,82.3189,284.343,48.1895,80.6843,265.959,51.9832,79.3354,244.52,55.2276,77.6677,225.091,56.6368,76.3431,206.389,56.8127
0,83.7656,301.516,43.7165,82.3645,275.184,49.3432,81.192,255.273,52.6466,79.6446,236.012,54.4788,78.8003,213.586,54.9822,77.0678,197.64,53.887
0,79.8383,304.203,43.594,79.7877,285.33,49.0708,79.6576,263.134,53.8564,79.5424,243.147,57.0331,79.6231,222.995,58.9059,79.4705,203.79,59.2904
0,79.5967,305.786,42.8196,79.3005,286.82,48.0911,78.8752,259.642,53.19,78.3543,241.125,55.2926,77.8461,222.147,56.2177,77.3533,202.932,55.9015
0,79.5021,299.718,44.82,79.4046,277.446,49.7671,78.8387,257.324,53.065,78.518,236.871,55.0337,78.0227,219.302,55.3602,77.6518,194.913,55.5881
0,78.2781,307.071,43.16,78.0369,288.159,47.6444,77.4898,264.509,51.9901,76.8014,246.674,54.0016,76.3332,225.124,55.1044,75.5065,208.401,54.3753
0,77.0977,296.584,45.8464,77.6144,274.592,50.7094,77.8464,254.748,53.9345,78.0594,236.712,55.7399,78.4284,217.287,56.1114,78.75,198.659,55.3553
0,76.7377,286.526,48.6654,77.7166,263.103,53.1599,78.601,242.132,56.0509,79.814,221.345,56.5436,80.4969,202.419,56.3755,81.4874,183.566,54.6914
0,75.5686,302.243,44.9886,76.1894,282.374,49.5492,76.49,261.757,53.3719,76.9688,240.887,55.7969,77.1835,221.969,56.9061,77.5638,202.9,56.5317
0,74.9793,291.958,47.6035,75.5902,270.451,51.84,75.6829,252.079,54.8225,76.1663,230.012,56.7782,76.4086,212.081,56.7447,76.607,193.846,55.5745
0,75.2568,294.849,46.9042,76.6303,275.649,51.2991,78.0999,255.793,54.7176,79.4095,235.674,56.5607,80.5877,216.465,57.0842,81.6492,198.104,56.0434
0,74.2436,302.133,45.0178,75.1764,282.115,50.3483,76.2369,260.374,54.2945,76.9168,236.332,57.3841,77.5393,215.845,58.9251,78.2985,196.561,57.7702
0,74.9867,293.479,46.8585,76.1186,274.409,50.9968,77.3409,252.42,53.8207,78.4505,232.565,55.474,79.2319,213.564,55.6254,80.12,194.508,54.4029
0,74.9719,290.448,48.3432,76.0967,271.587,52.6422,77.0757,249.732,56.088,78.1722,229.036,58.0148,78.7598,211.279,58.1262,79.642,191.517,57.5697
0,73.7356,309.702,43.0571,74.6982,287.66,48.7659,75.5716,267.776,52.967,76.3464,247.418,55.9732,77.0393,227.91,57.7527,77.8437,207.416,57.8972
0,74.2436,302.138,45.0169,74.6698,282.069,50.3598,74.7991,261.349,54.6404,75.1196,239.292,57.6397,75.2043,221.392,59.1859,75.2535,202.256,59.1537
0,73.7051,299.127,45.7463,73.888,276.74,50.9144,73.5762,257.683,54.4793,73.5032,236.997,57.0915,73.4252,217.302,57.8802,72.9322,199.275,57.5824
0,74.2305,299.227,45.4656,74.397,278.005,51.216,74.5301,256.464,55.3579,74.4191,236.983,57.9854,74.3015,217.267,59.3824,74.1782,197.498,59.5027
0,73.9941,306.665,43.7926,73.9178,284.866,49.1944,73.5762,257.693,54.4778,73.274,237.008,56.8665,72.99,217.255,57.8915,72.5136,198.3,57.5391
0,73.6773,290.564,47.3167,73.3677,270.266,51.6445,72.8369,249.499,54.5365,72.3428,228.548,55.9298,71.6728,208.51,56.0895,71.2567,189.426,54.7578
0,73.998,308.284,43.0097,74.1843,287.677,48.5146,74.3454,267.648,52.9973,74.4684,246.043,56.194,74.131,226.459,57.9982,74.0248,207.724,58.3044
0,74.2608,306.752,43.5117,74.4348,286.275,48.9773,74.5835,266.417,53.1772,74.9189,243.865,56.2832,75.0044,224.591,57.6151,75.2589,203.291,57.9497
0,73.9616,297.774,45.6919,73.886,276.85,50.4032,74.0339,254.406,53.5505,73.723,237.352,55.0036,73.6287,216.64,55.6109,73.5368,197.845,54.92
0,67.8171,309.153,43.1982,67.2581,288.164,49.0134,66.2793,266.481,53.728,65.641,244.594,56.9498,64.3842,224.675,58.578,63.661,205.616,58.7346
0,57.0511,309.214,43.0266,57.6557,291.041,47.9082,58.3956,267.854,52.3925,59.0347,247.053,55.0376,59.6529,226.054,56.2183,59.7364,207.895,55.8818
0,53.7104,293.02,48.1598,54.7328,267.134,52.0526,53.8791,270.655,52.7493,55.0884,241.241,57.0914,54.2557,244.543,56.6109,53.8854,226.503,57.9677
0,49.9949,295.012,48.4116,50.359,272.343,53.2681,50.2069,251.663,56.9951,49.8002,232.859,58.8313,49.7811,212.63,59.6845,49.5881,193.186,59.4139
0,50.0028,310.744,43.6591,49.9355,290.677,48.8062,50.3958,265.981,52.9942,50.4441,246.035,55.7381,50.7791,225.789,57.0089,51.1049,206.357,57.0634
0,49.6886,290.573,49.0792,49.8654,267.048,53.3239,48.6132,250.162,56.301,48.5379,227.04,58.8209,47.883,208.078,59.1374,47.1092,189.679,58.1929
0,50.1489,296.765,47.1139,49.6179,276.519,51.1835,50.1808,250.893,54.5474,49.5218,232.167,55.5921,49.2155,212.966,55.585,48.5513,194.26,54.342
0,50.046,304.386,45.4315,49.3362,282.02,50.1129,49.5059,259.399,53.5095,48.9585,238.708,55.7176,48.4789,218.839,56.3724,47.8592,199.618,55.7022
0,49.9949,295.012,48.4116,50.6592,271.133,53.1986,50.6414,251.938,56.0191,50.9909,231.118,57.9655,51.3761,210.222,58.5558,51.4488,192.074,57.9525
0,49.0418,297.992,46.9388,49.8654,276.575,51.1727,50.697,254.728,53.964,51.4776,233.826,55.539,52.1917,213.877,55.4059,52.6515,194.671,54.0218
0,48.5825,312.076,43.1998,49.0641,293.147,49.4685,49.6685,271.916,54.5562,50.2391,251.501,57.9473,50.7268,232.959,59.9193,51.4183,210.899,61.4095
0,48.3244,311.956,43.4887,48.8148,292.047,47.844,48.9515,269.756,51.4721,49.3388,248.426,53.7678,49.6987,228.019,54.2387,49.5847,209.225,53.8521
0,48.7826,297.926,46.9515,48.5059,278.887,51.337,48.9375,256.663,54.1627,49.3109,236.502,56.0503,50.5661,213.969,59.4723,49.377,218.134,55.8253
0,48.3343,311.889,43.7664,48.75,288.847,49.6009,48.8803,262.803,54.4406,49.2677,242.093,56.5684,49.5093,221.006,58.1934,49.4747,201.838,58.0194
0,47.9652,308.6,44.5425,48.4871,288.835,49.3515,49.1309,266.929,53.1075,49.6828,247.072,55.3598,50.0926,225.708,56.1484,50.9033,205.449,55.7413
0,47.989,313.4,43.5371,48.5233,293.199,48.698,49.2644,269.445,53.4609,49.5327,250.457,56.0159,49.8679,230.865,57.5707,50.2453,210.99,57.8108
0,47.9848,308.476,45.092,48.8373,282.864,51.9933,49.7782,260.206,56.2372,50.2484,242.036,58.6154,50.9278,220.099,60.2633,51.4427,201.274,59.9537
0,48.4485,299.355,46.7377,49.5417,277.916,50.7273,50.2655,258.425,53.1734,51.517,237.333,54.5433,52.3901,218.201,54.0475,53.4605,198.825,52.6605
0,47.8095,311.703,44.0676,49.0638,293.153,49.4676,50.9906,269.735,54.1288,52.1357,250.911,57.3165,53.4743,231.608,59.1995,54.9618,212.104,59.7118
0,48.1288,305.471,45.285,49.3978,286.147,49.997,51.026,263.419,54.0888,52.4531,243.016,56.1696,53.9313,224.595,56.5028,55.1849,204.711,56.2398
0,48.374,300.842,46.5127,49.9128,280.719,50.5518,51.1013,261.137,52.9934,52.7803,239.923,54.5829,54.3134,219.7,54.6532,55.4618,201.274,53.0456
0,46.7531,316.308,43.1015,48.9647,294.769,48.4585,51.0774,272.613,52.7324,53.0096,251.465,55.3657,55.0087,231.278,56.7886,56.6572,210.934,56.6918
0,47.1041,314.786,43.3325,49.2403,294.718,48.9773,51.3548,272.479,53.7264,52.9439,253.648,56.4463,54.7424,233.168,58.2898,56.6429,212.651,58.974
0,47.4546,308.349,45.1168,49.0931,287.383,50.3214,50.4367,265.761,54.2308,51.6677,245.098,56.3253,53.0825,224.238,57.4434,54.3748,204.382,57.1402
0,48.0616,306.943,45.3249,50.1559,286.326,49.9625,52.161,265.026,53.6,54.2287,244.694,55.6708,55.7747,228.354,55.8988,57.6208,207.364,55.7785
0,47.3851,309.838,45.1563,49.0406,288.686,50.6359,51.1762,265.846,54.692,52.5131,247.512,57.1117,54.0825,227.522,58.6924,55.5179,208.416,58.796
0,47.6206,305.241,45.8522,49.1453,286.086,50.0086,51.1328,260.97,53.9725,52.4935,241.928,55.8758,53.7427,223.541,56.0117,55.1618,204.791,55.3865
0,47.4634,313.2,43.8414,49.1881,290.385,49.367,50.5432,268.452,53.5936,51.6677,249.91,55.6104,53.3684,227.591,56.9258,54.1497,209.277,56.5596
0,47.1044,314.78,43.3335,48.2666,293.144,48.7088,49.1786,270.861,52.7664,49.909,251.924,55.0957,50.7088,231.317,56.1579,51.1339,213.533,55.6872
0,48.1522,300.531,47.6042,49.3639,277.458,52.7764,49.8823,257.836,55.8689,50.9018,237.75,58.1013,51.4049,218.386,58.5748,51.8323,200.671,57.7689
0,48.0915,306.744,46.1471,49.7125,285.827,51.8037,51.2769,264.342,56.1063,52.4436,244.845,59.1021,53.9505,226.203,60.2047,55.2262,206.171,60.6135
0,48.3184,302.214,46.828,49.3122,283.127,51.1996,50.634,261.888,55.0341,51.5683,242.635,57.1486,52.5394,221.902,58.0253,53.3829,203.109,57.3571
0,48.3349,311.877,43.7683,50.208,290.634,49.3195,51.9168,270.259,52.5844,53.5084,250.501,54.8057,54.7069,232.477,55.4911,56.3644,212.054,55.019
0,47.3165,311.31,45.2001,48.2792,288.515,50.6688,48.9706,270.599,53.7807,49.5488,250.384,56.4908,50.029,232.037,57.3924,50.2117,215.178,56.7201
0,43.805,302.568,47.0826,45.1345,280.723,51.3481,46.0663,260.884,54.0372,46.8818,242.788,55.3461,47.4969,223.98,55.348,48.6182,203.899,54.3423
0,33.0473,314.021,44.4029,34.2261,293.558,49.0503,35.8134,268.197,53.301,37.2158,247.999,55.5829,37.8997,230.6,55.9579,38.8581,212.572,55.1167
0,33.745,296.381,48.8922,35.2872,274.812,52.8186,36.6524,255.217,55.449,38.2462,235.169,56.5948,39.8712,211.66,57.176,41.5878,191.615,55.8973
0,32.8109,304.077,46.7095,33.9819,281.458,51.8559,35.1012,259.74,55.5105,35.3948,242.29,56.9138,36.2295,221.921,57.7591,37.3272,203.535,56.8306
0,32.6342,312.303,44.402,33.5097,293.147,49.8873,35.0641,269.005,54.6437,35.635,250.853,57.0334,36.6196,230.887,58.3735,37.3411,211.583,58.2791
0,32.0348,307.004,46.2764,32.7724,283.87,51.765,32.6962,265.391,55.4325,33.3614,242.492,58.5009,33.4745,223.929,59.4459,33.4271,205.755,59.2368
0,32.8114,304.071,46.7104,33.6325,282.714,51.925,34.2169,261.922,55.9164,35.0186,241.938,58.3358,35.3693,222.469,59.4257,35.9297,203.738,59.1092
0,32.5626,300.803,47.4666,32.7404,281.085,51.675,33.6761,259.317,55.1136,34.2443,239.512,56.886,34.9115,219.271,57.5328,34.8624,202.604,56.3843
0,32.8114,304.071,46.7104,33.7096,281.464,51.3592,34.1904,262.011,55.4274,34.8639,243.259,57.2326,35.8257,221.715,58.2304,36.5663,203.128,57.9492
0,32.0352,313.488,45.2985,32.7963,292.727,50.7233,34.1364,268.582,55.1984,34.7468,250.445,57.5661,35.351,230.301,59.1391,36.4022,205.882,59.8115
0,33.0912,300.912,47.7051,33.7642,281.267,52.3845,34.6604,259.486,56.0262,35.7409,238.681,58.1243,36.7551,218.734,58.6764,37.419,200.466,57.748
