90.4618,289.598,42.9651,90.4287,270.004,45.9015,89.9768,253.173,47.9377,89.7074,235.496,49.2585,89.0215,219.148,50.0486,88.7476,202.266,49.6111,88.3011,186.671,48.1905,88.0194,170.625,46.2117,87.7334,155.023,43.4138,87.5649,138.545,39.6747,87.2679,123.879,35.3901,86.9742,109.577,29.7209,86.6453,95.0773,23.6858,86.4463,80.497,16.7229,86.11,66.7315,8.7784,85.8664,53.1783,3.69457,85.5348,39.2732,12.3787,85.433,27.8462,18.7807,85.2987,16.8562,24.2244,85.333,5.7002,28.1218,85.1059,-5.05091,31.0567,84.8644,-15.4052,32.8317,84.6422,-26.139,33.954,84.4057,-36.4357,33.8662,84.2574,-46.2498,32.2261,83.9173,-56.4748,30.8566,,,
89.6846,282.861,44.0659,89.2904,266.233,46.5257,88.468,245.084,49.2823,88.0353,227.973,50.5406,87.2103,212.162,50.8455,86.3512,194.828,50.3678,85.5685,178.857,48.7334,84.6271,163.236,46.4344,84.0773,147.344,43.5148,83.3516,131.254,39.2009,82.6775,116.296,34.9189,82.0363,101.73,28.9829,81.3995,87.0162,22.7583,80.6351,72.6518,15.5393,80.0471,58.6579,7.27387,79.4813,45.6068,4.80662,79.0827,33.8852,12.0679,78.6991,22.5389,18.036,78.2124,11.551,23.0223,77.7712,-1.83717,28.3592,77.3251,-12.3326,31.1183,76.9884,-22.8138,33.1046,76.4795,-32.9895,33.9128,76.0626,-43.6057,32.4254,75.6628,-53.8764,31.312,,,,,,
94.4437,276.222,45.6015,93.8231,258.904,48.4,93.162,240.827,49.9429,92.4406,222.044,51.9421,91.6995,206.866,51.3065,91.0827,190.099,50.7888,90.1329,174.596,49.1387,89.5705,158.757,46.5825,88.8014,142.652,43.6445,87.9632,128.326,39.203,87.2348,112.567,34.5631,86.5704,97.8839,28.6705,85.6123,83.5478,22.5107,84.8754,70.0403,14.9762,84.0962,55.5032,7.00678,83.6407,42.9379,5.07978,83.3038,31.9524,11.8606,82.7303,21.4752,17.3054,82.9456,20.9445,17.7165,82.6908,10.024,22.4709,82.3312,-0.311547,25.9119,82.0529,-10.7955,28.3646,81.7312,-21.5349,30.1086,81.5174,-31.5896,30.7886,81.1227,-43.779,31.7889,80.7803,-53.4731,30.4841,,,
94.91,290.798,43.2466,94.6172,269.829,46.8766,94.2467,253.071,49.1008,93.5801,231.219,51.2963,93.4752,212.448,52.2504,93.4139,195.391,51.241,93.1573,179.605,50.1234,93.0404,163.511,48.044,92.8548,147.234,45.5169,92.7499,132.842,41.4289,92.5776,118.206,37.102,92.5197,103.462,31.9288,92.2458,88.6429,25.9061,92.1917,75.2595,18.7703,92.0815,60.0821,11.7627,91.9807,47.3811,2.99168,92.1064,35.5627,9.02078,92.2573,24.4637,16.2316,92.4254,13.5554,22.3914,92.5503,3.37009,27.2472,92.5551,-6.91432,31.1368,92.6115,-16.7359,33.9393,92.6339,-26.7167,35.9339,92.7677,-36.4111,36.7553,92.768,-46.1547,36.8157,92.8641,-55.604,35.7272,,,
96.5832,278.719,45.4311,95.713,262.549,47.5546,94.7778,245.189,49.9081,94.1712,225.219,50.9523,93.3476,209.762,51.2122,92.6612,192.801,50.6871,91.9998,176.37,49.1687,91.4007,161.173,46.8161,90.5794,142.25,44.4616,90.0961,126.217,40.4498,89.5191,111.898,35.9521,89.1307,97.3203,27.3104,88.3891,83.1519,21.3126,87.8032,68.8887,13.9853,87.2848,55.8294,5.54547,86.7874,43.2375,6.73689,86.282,32.4575,14.6185,85.8866,21.701,21.4118,85.3928,11.5225,26.7361,84.8896,1.40635,31.2696,84.4014,-8.43103,34.4465,83.8091,-18.1811,36.895,83.2285,-27.8473,38.2289,82.6729,-37.2178,38.5294,82.1763,-46.952,37.9929,81.6263,-56.222,36.5324,,,
98.2777,277.422,45.3757,96.7305,258.993,47.8819,95.3208,242.059,49.2602,93.9662,221.294,50.7357,92.477,205.189,50.5341,91.1121,190.257,49.1169,89.8399,172.299,47.8237,88.3815,157.215,45.0171,87.1246,141.095,41.261,85.9591,126.095,37.6602,84.5269,111.396,32.323,83.2923,95.9933,26.6238,81.9916,81.5349,20.4976,80.7642,67.385,12.9214,79.3355,49.8549,6.84559,78.5622,38.2014,8.51,77.7011,26.6068,15.112,76.6832,15.9222,20.3782,75.8543,5.18684,24.1775,75.0839,-5.7241,27.3114,74.0846,-15.6704,29.3085,73.2602,-25.9877,30.4898,72.4162,-36.0454,30.6104,71.6466,-46.3104,30.0867,70.7778,-56.1032,28.0982,,,,,,
98.5653,282.503,45.0587,96.2604,263.708,47.6046,94.145,246.373,49.2547,92.0387,227.182,50.6396,90.0326,212.403,50.7792,88.0587,195.929,49.9422,86.0348,180.577,48.39,84.2696,163.941,46.2873,82.1328,149.815,42.9562,80.2645,134.516,39.1131,78.1987,120.703,34.5813,76.4036,105.914,29.2361,74.4182,92.4178,23.3844,72.3938,78.9706,16.3051,70.4896,65.642,8.60862,68.7314,52.6624,2.84576,67.2756,42.0793,9.34139,65.7029,31.7867,14.8655,64.2913,21.5058,19.3949,62.9206,11.2647,23.1929,61.6626,-1.93054,27.4726,60.2621,-11.4517,28.5952,58.9314,-20.9159,29.3051,56.9417,-29.5605,26.9511,55.5252,-38.7158,25.6082,54.1605,-47.8236,23.131,52.7526,-56.7523,19.7098
98.4279,280.006,44.9577,95.5774,255.51,48.2194,93.1895,236.636,49.7211,90.7332,218.23,50.6308,88.4893,201.289,50.213,86.0243,185.58,48.015,83.8441,168.468,46.3073,81.677,153.306,42.9083,79.6113,137.018,39.7628,77.5329,121.781,35.5283,75.5884,106.301,30.6764,73.4665,91.6537,24.8451,71.4881,76.7906,18.3451,69.5068,61.7669,11.3607,67.3591,48.6529,3.02913,65.7316,36.0095,7.3939,64.0495,24.9012,13.0303,62.4375,13.8777,17.4453,60.7964,2.95085,20.956,59.1505,-7.85686,23.5897,57.3765,-18.1614,24.9391,55.7581,-28.559,25.6611,54.0823,-38.6927,25.6097,52.5146,-48.6486,24.1917,50.8372,-58.5471,21.8603,,,,,,
100.578,294.599,42.8453,97.7619,277.334,45.8935,95.0861,255.405,48.7161,92.2394,240.835,49.7193,89.5828,222.084,50.4175,87.1832,205.692,50.2771,84.7009,188.686,49.266,82.2171,172.86,47.1825,79.8795,156.55,44.4753,77.264,135.816,41.7313,74.7827,121.112,37.8673,72.4688,106.06,32.8457,69.4747,93.5873,23.3535,67.1839,78.2229,16.6592,64.7332,64.4615,8.72321,62.5144,51.1267,3.53812,60.635,39.9281,11.6988,58.9828,28.8434,18.5472,57.2707,18.5065,24.353,55.7376,7.29621,29.2542,54.0106,-2.72976,32.6897,52.5076,-13.4114,35.6175,50.8999,-23.6018,37.1974,49.2156,-33.4122,37.5798,47.7222,-43.7552,37.4157,46.1536,-53.6462,35.788,,,
100.043,294.515,43.3813,97.9183,275.882,46.8703,95.3602,256.354,49.7498,93.0768,239.496,51.5365,90.6506,221.816,52.8743,88.645,205.556,52.6223,86.4797,187.788,52.2734,84.3614,172.976,50.2976,82.3214,156.838,48.0093,80.4031,140.43,44.9757,78.3018,125.705,40.8647,76.3296,110.659,36.4272,74.3368,96.4477,30.7695,72.4692,81.9491,24.2116,70.5821,67.7149,17.3794,68.6663,54.0656,9.11325,67.0068,37.0897,5.15006,65.9142,26.0656,12.9597,64.7049,15.5253,19.4984,63.0121,6.36098,24.1987,62.0093,-4.20161,28.4356,60.8273,-14.3726,31.5936,59.6866,-24.1466,33.6045,58.5217,-33.7986,34.7981,57.3422,-43.3985,34.8927,56.1553,-52.7091,34.2447,,,
98.168,279.954,45.2194,96.4244,262.404,48.2961,94.8841,242.925,50.5068,93.2135,224.1,51.5914,91.7364,207.739,51.7924,90.0475,189.955,51.2336,88.4673,172.77,49.9088,86.8006,156.131,47.7415,85.0932,140.673,44.327,83.4653,124.971,40.6535,81.7782,109.689,35.9699,80.0408,94.7831,30.4224,78.2501,79.7531,24.8052,76.5795,65.1048,17.7832,74.7453,51.5672,9.94467,73.1512,37.1873,2.30472,71.6988,26.1245,9.00474,70.1597,14.6208,15.2034,68.559,3.66107,20.095,67.1436,-7.22906,24.1152,65.6897,-17.9043,26.8887,64.1295,-28.3775,28.7547,62.8908,-41.7651,31.6456,61.4678,-52.2221,32.2973,,,,,,,,,
98.496,294.723,42.8427,97.6885,276.048,46.1001,96.5712,256.451,49.2485,95.6812,236.469,51.0941,94.3735,213.322,53.1709,93.2607,196.928,53.2477,92.3063,179.331,52.7743,91.3373,164.65,51.1017,90.2736,147.496,47.709,89.2916,131.636,44.4536,88.5336,116.352,40.2603,87.6155,100.987,35.4387,87.0052,85.2242,29.7697,85.7188,70.8304,23.4659,84.9393,56.9086,15.7692,84.2422,41.8513,7.93018,83.4617,28.6146,4.29971,82.9155,16.9077,11.7548,82.1601,5.6944,18.1821,81.5654,-4.99037,23.3155,81.0579,-16.0863,27.6364,80.4702,-26.8064,31.02,79.8392,-36.8482,33.1307,79.308,-46.9398,34.2173,78.7597,-57.4097,34.7067,,,,,,
98.607,292.02,43.0184,98.4789,272.328,46.1957,98.1397,254.326,48.391,97.9486,235.691,49.6115,97.8715,216.612,50.6321,97.4715,200.13,50.1377,97.4695,184.1,48.8161,97.5109,166.981,47.0896,97.3841,151.228,44.3859,97.6839,134.768,40.5413,97.7879,119.557,36.6832,97.8179,104.327,31.6158,97.6406,86.245,26.8718,97.7262,71.9126,20.2256,97.6414,56.8395,13.3543,97.5729,42.7692,5.66379,97.9484,30.6689,11.9701,98.0193,30.2875,8.53615,98.1463,18.7322,14.3535,98.192,7.69855,19.0244,98.1764,-3.58263,22.7537,98.3485,-14.0246,25.2472,98.4475,-24.5883,26.8779,98.5114,-34.9781,27.5768,98.6333,-45.1489,27.312,98.6289,-55.1365,26.1252,,,
98.1545,279.852,45.7377,97.4406,263.415,49.0921,96.7142,242.741,51.6738,95.9596,225.944,53.2556,95.2692,206.735,54.2699,94.5007,190.046,54.2399,93.9099,173.115,53.327,93.1916,157.507,51.5615,92.6032,141.065,48.7386,91.7285,125.821,44.9606,90.9821,109.962,40.9412,90.3077,95.2414,35.8328,89.8717,79.6234,30.0667,89.3,64.6119,23.3689,88.491,50.4879,15.869,87.9072,35.7464,7.76982,87.3002,22.1959,4.16199,86.7308,10.1944,10.5037,86.1382,-1.69785,15.9756,85.5525,-13.1859,20.2056,84.9022,-27.3527,25.1442,84.3009,-38.2455,27.2115,83.7604,-49.0739,28.7273,83.2744,-60.2905,27.2387,,,,,,,,,
98.3948,283.892,44.5845,97.5751,261.235,48.2332,96.9114,241.847,50.665,96.3274,224.186,51.7722,95.6696,205.992,53.1229,95.0454,188.552,52.8748,94.4621,171.812,50.6356,93.9621,154.16,49.0434,93.3471,137.966,46.1651,92.7144,121.777,42.4566,92.0986,106.25,38.4067,91.5129,91.3059,33.1084,90.7588,76.3856,27.2191,89.7777,63.288,32.0034,90.1545,61.5869,20.3935,89.2273,46.4965,13.3232,88.4326,32.9662,4.34499,87.8526,20.165,7.62274,87.1983,9.41936,14.4516,86.4116,-1.40189,20.6162,85.6698,-11.7265,25.551,84.8517,-21.8574,29.3742,84.0546,-31.906,32.3442,83.2827,-41.8812,34.1493,82.3819,-51.6467,34.858,,,,,,
98.8736,292.069,42.7503,98.0486,273.55,46.2497,97.3545,253.168,48.5862,96.4356,233.471,50.4482,95.7703,214.535,51.442,94.8179,198.117,51.1522,94.0522,181.29,50.193,93.4099,163.508,48.8128,92.6114,146.49,46.4297,91.8323,127.084,43.412,91.0669,111.103,40.117,90.2208,96.2562,35.3565,89.8195,80.3927,27.0612,89.0919,65.2494,20.9239,88.5116,50.3025,13.8161,88.0842,35.952,5.86373,87.6489,22.2038,6.02645,87.438,10.8258,13.3797,87.1608,-0.519623,19.6018,86.9159,-11.8998,24.9284,86.6566,-22.6158,28.9114,86.3888,-33.5885,32.2996,86.1495,-44.3556,34.5262,85.7818,-54.7379,35.8326,,,,,,,,,
98.7193,285.151,44.6332,97.4977,268.443,47.5643,96.3459,248.375,50.5441,94.9125,231.085,52.4296,93.5005,213.238,53.4074,92.1686,195.942,53.4296,91.0196,177.565,53.1127,89.5289,162.918,51.2695,88.3447,145.798,49.2032,87.2428,129.385,45.7257,85.7547,114.663,41.5995,84.4978,99.7928,36.1607,83.2683,84.366,30.5827,81.835,69.8617,24.3506,80.6014,54.8976,16.7045,79.5888,40.8681,8.62869,78.5997,26.5678,3.59957,77.6512,12.1393,13.3969,76.7626,1.19045,20.2474,76.0495,-9.73569,25.9302,75.2001,-20.2663,30.1064,74.42,-31.0508,33.7172,73.7131,-41.6342,36.1839,72.9126,-51.9123,37.5031,,,,,,,,,
106.387,288.588,44.2756,103.958,269.324,47.8604,101.03,251.654,50.4506,98.6601,233.21,52.2787,96.3742,214.299,53.4215,93.9251,197.794,53.7129,91.5901,180.847,52.8986,89.217,164.359,51.3696,87.0073,148.345,48.8496,84.7178,131.445,45.6113,82.4693,116.312,42.0533,80.2322,102.051,36.6971,78.245,86.037,30.8738,75.8245,70.9453,25.5687,73.862,56.2707,18.165,71.9031,41.9573,10.5651,69.8228,27.1372,2.32624,68.2417,15.2282,8.41579,66.6436,3.52699,14.7488,65.0419,-8.06423,19.9813,63.3398,-19.0877,23.9289,61.8101,-30.3445,27.1776,60.1868,-40.788,28.6558,58.9765,-55.3322,33.0328,,,,,,,,,
106.696,275.663,45.5907,105.06,257.516,48.2924,103.642,238.672,50.2113,102.225,219.491,50.9758,100.723,201.883,51.267,99.04,184.03,50.6377,97.5113,162.383,49.7782,96.0322,146.194,47.7625,94.5264,131.184,43.9826,93.1785,114.826,38.0372,91.7191,99.065,32.9706,90.4732,83.4167,27.1117,89.151,68.317,20.4658,87.8517,52.8925,13.0755,86.6283,38.0373,4.90656,85.6527,24.7597,7.03719,84.7084,12.7909,14.0482,83.7789,0.661638,20.354,82.8157,-10.7558,25.6136,81.9053,-22.0072,29.6001,80.9653,-32.8638,32.428,80.0659,-43.7855,34.5068,78.269,-52.7364,36.2133,,,,,,,,,,,,
110.302,282.959,44.8906,109.704,264.184,47.9033,109.38,243.771,49.7894,108.841,227.192,50.7244,108.195,210.028,51.0459,107.805,191.693,50.5637,107.282,174.927,49.1322,106.753,158.76,47.0163,106.343,142.515,44.0883,105.863,126.311,40.4766,105.282,111.319,35.9922,104.881,96.8619,30.5427,104.298,81.4621,24.9336,103.944,67.1415,18.1267,103.107,49.8366,12.0768,102.718,36.3322,3.73138,102.579,25.2208,10.5207,102.314,14.3434,16.9685,101.09,6.76817,21.0689,102.367,2.81709,22.9408,102.146,-7.48105,26.9666,101.831,-18.1006,30.3405,101.526,-27.988,32.4223,101.239,-38.0106,33.8942,100.932,-47.5936,33.9939,100.611,-57.3393,33.5468,,,
111.328,280.192,45.5769,110.838,260.495,48.4855,110.317,241.441,50.6233,109.548,223.037,52.0786,109.004,205.3,52.5008,108.541,189.058,51.8613,108.02,170.99,50.884,107.468,155.178,48.7214,107.141,138.634,45.9012,106.634,122.803,42.2586,106.357,108.175,37.9144,105.886,92.5531,33.088,104.499,81.6608,36.5832,105.583,77.6329,27.2878,105.16,62.4883,20.9901,104.838,47.627,13.7236,104.755,34.0819,5.24517,104.471,21.3271,6.82475,104.328,10.033,13.8334,104.27,-1.13294,19.5676,103.869,-13.5418,25.2795,103.707,-24.2153,29.0681,103.712,-34.5336,31.7061,103.608,-44.8533,33.3336,103.454,-55.1343,34.2884,,,,,,
111.367,277.666,45.7303,110.494,259.345,48.6726,109.147,241.441,51.0923,108.224,223.09,52.08,106.808,199.947,53.4442,105.543,183.239,53.1475,104.587,165.622,51.9575,103.599,149.505,48.4631,102.493,132.653,45.5344,101.446,116.551,41.8319,100.508,101.648,37.148,99.5584,86.775,31.9088,98.6194,70.6893,26.2561,97.7874,55.7295,19.1127,96.8375,41.3899,11.9779,96.0361,27.1846,3.53404,95.4812,14.7303,7.76231,94.851,2.36569,14.9116,94.158,-9.00379,20.3949,93.5511,-20.6538,25.2965,92.9112,-31.8789,29.0518,92.3409,-42.7006,31.4806,91.8227,-53.619,33.1951,,,,,,,,,,,,
112.028,288.116,43.7952,111.246,267.73,47.0789,110.803,249.191,49.1264,110.129,229.101,50.8415,109.768,210.858,51.3184,109.262,194.172,50.922,108.787,176.437,49.8157,108.224,158.743,48.1537,107.668,141.885,45.6956,107.124,125.789,42.3759,106.366,109.803,38.1353,105.729,94.0325,33.4438,105.118,78.9559,27.7769,104.268,63.6372,21.6165,103.168,44.9674,16.3422,102.503,30.9065,8.46092,102.118,17.7014,6.66952,101.362,6.18413,13.011,100.688,-4.92554,18.2882,99.987,-15.6821,22.3334,99.2613,-26.6037,25.6701,98.4309,-37.0871,27.9079,97.7271,-47.4231,29.1369,96.9099,-57.5221,29.2531,,,,,,,,,
112.18,281.325,45.6409,111.487,262.613,49.1057,110.675,243.305,51.9327,109.966,225.713,53.6236,109.263,208.671,54.258,108.592,190.453,54.4632,107.939,173.05,53.6185,107.377,157.106,51.7178,106.74,141.07,49.3517,106.053,125.076,46.2557,105.665,109.246,42.2043,105.057,93.5935,37.5305,104.475,78.6344,31.8848,103.76,64.2605,25.5633,103.203,49.313,18.7046,102.666,34.9886,10.8617,102.132,20.2915,2.56908,101.758,9.73076,9.70515,101.283,-1.23055,16.8538,100.831,-11.3632,22.4743,100.599,-21.9397,27.0488,99.6218,-33.349,32.2613,99.1111,-43.3226,35.0511,98.6566,-53.2254,36.8542,,,,,,,,,
112.168,284.001,44.9621,110.365,266.391,48.2745,108.77,247.944,50.7458,106.928,228.99,52.4492,105.068,206.965,54.1521,103.564,188.789,54.3876,102.021,172.143,53.4433,100.602,156.12,50.2752,99.0382,140.532,47.7137,97.5237,124.83,43.9262,96.0912,109.669,39.6186,94.6958,94.4863,34.7095,93.1944,79.3161,28.8657,92.0403,64.3236,22.5266,90.8796,50.5777,14.5862,89.7085,36.4669,6.47424,88.6289,23.4381,5.59716,87.8964,12.1217,13.0434,86.9898,1.51443,19.0795,86.3129,-9.03234,24.3579,85.3936,-20.0087,28.8485,84.558,-30.1977,32.0489,83.7501,-40.2435,34.3119,82.8748,-50.3244,35.5825,,,,,,,,,
112.27,288.018,44.0645,110.087,268.862,47.8849,107.705,249.175,50.3238,105.437,230.039,52.5138,103.327,211.647,53.1649,101.395,194.705,53.3647,99.3123,177.457,52.8664,97.5024,160.098,51.3846,95.6778,144.083,48.9636,93.8844,127.356,45.6267,92.0348,111.279,42.1066,90.1567,95.7852,37.4815,88.2028,75.2849,33.4752,86.5733,60.8745,27.783,84.6354,46.0374,17.4924,82.9331,31.8949,9.26616,81.4127,17.4536,2.58585,80.131,5.69759,11.2132,78.8649,-5.44793,18.5303,77.6139,-16.2632,24.7506,76.4792,-26.9317,29.8215,75.1919,-37.2588,34.0486,74.0298,-48.042,37.3255,72.7012,-57.5167,38.8048,,,,,,,,,
112.119,286.519,45.0693,110.194,267.464,48.8365,108.168,246.691,51.8796,106.419,228.763,54.0493,104.469,210.454,55.277,102.835,192.801,55.7334,101.03,175,55.4653,99.456,159.387,54.1572,97.9945,142.257,52.0657,96.4995,126.468,49.148,95.1347,109.606,45.3924,93.4953,95.0079,41.1169,91.8522,79.4498,36.1346,90.4358,64.1215,30.3252,88.9171,50.5206,23.5314,87.5451,36.1732,15.8054,86.0306,21.0138,8.29025,84.7445,7.35713,3.63561,83.6363,-3.64547,10.7698,82.5731,-14.8164,16.9043,81.3395,-27.9527,23.4395,80.4455,-38.1827,27.4146,79.3347,-48.5898,30.6118,78.2251,-59.179,31.4396,,,,,,,,,
112.27,285.239,45.0174,110.007,265.16,48.7149,107.046,241.431,51.7993,104.982,221.936,54.0527,102.792,205.123,54.4796,100.783,187.026,54.7196,98.7248,172.011,52.5187,96.7832,155.079,50.7081,94.7433,138.102,48.1131,93.0688,122.424,44.038,91.3213,107.237,39.8259,89.6893,92.5078,34.3836,87.9144,76.7516,28.5458,86.2883,61.9929,21.502,84.5991,47.2489,13.9154,82.8806,32.9118,5.6167,81.6297,20.0483,6.60865,80.3431,8.38007,14.7052,79.2795,-2.91877,21.5431,78.0123,-13.4864,27.2172,76.843,-24.3967,32.0393,75.7007,-34.9361,35.7131,74.6722,-45.2744,38.2585,74.4639,-55.6041,44.7404,,,,,,,,,
