95.278,287.941,44.2152,98.615,266.211,46.694,101.841,245.454,48.1781,104.37,226.658,48.6178,106.711,206.795,47.9947,108.606,187.955,46.3383,110.038,169.293,43.5532,111.316,151.596,39.8316,112.282,134.749,35.1193,112.89,118.07,29.7229,113.179,101.616,23.6034,112.825,83.0528,17.3335,112.682,67.7493,9.24907,112.387,53.0994,6.06164,111.344,41.6542,13.2357,110.188,29.9532,19.5234,109.075,18.19,24.8461,107.846,6.64491,28.6071,106.336,-4.41781,31.2831,104.832,-15.4387,32.9253,103.18,-26.1913,33.6276,101.483,-36.9117,33.1029,99.6644,-47.5596,31.6139,98.0305,-57.862,29.3158,,,
93.7962,294.838,43.1232,97.3867,274.946,45.5341,100.247,253.354,47.3473,102.957,231.774,48.1939,105.114,213.313,47.4592,107.028,193.007,45.9728,108.459,173.07,43.5426,109.628,155.014,39.791,110.506,136.553,35.5728,110.921,120.261,29.9715,111.329,102.523,23.6526,111.272,86.1739,16.2863,111.035,70.5327,8.16808,110.016,52.371,5.96647,108.845,40.2057,13.2184,107.442,28.4982,19.2683,106.069,16.4387,24.5334,104.534,4.93763,28.6072,102.943,-6.30801,31.453,101.302,-17.671,32.2498,99.5287,-28.6459,32.7179,97.699,-39.2053,32.1123,95.8886,-49.5659,30.4733,93.868,-60.2223,27.9559,,,
93.9921,293.447,43.3443,96.9311,271.21,45.8961,99.2202,252.218,47.5441,101.218,229.707,48.5644,102.927,210.46,47.9974,104.457,192.095,46.3801,105.488,172.979,43.7845,106.391,154.855,40.4297,106.944,136.98,36.0417,107.356,119.416,30.7887,107.557,102.714,24.1361,107.342,85.309,17.6646,107.013,70.0764,9.3918,106.617,54.819,3.49569,105.073,38.7907,12.6101,103.874,27.1093,18.5784,102.541,14.7583,23.8118,101.161,2.3049,28.1033,99.6218,-9.05669,30.9202,98.0897,-20.5071,32.7332,96.4496,-32.5629,32.4346,94.7092,-43.5625,31.7343,92.9659,-54.9402,30.3068,,,,,,
93.9921,293.447,43.3443,97.0589,273.625,45.9984,99.9801,253.186,48.3249,102.535,229.518,49.7102,104.536,212.136,49.4108,106.231,191.878,48.6861,107.625,173.59,46.6235,108.538,154.788,43.4893,109.331,137.023,39.699,109.89,119.018,34.9755,110.105,103.568,28.6733,110.252,86.3075,22.1176,110.15,69.5166,14.6724,109.742,53.5418,6.33564,108.646,37.1711,8.05139,107.386,25.1364,15.2074,106.178,13.6882,21.0297,104.651,1.98862,26.0056,103.139,-9.53749,29.862,101.616,-20.9994,32.8737,99.8894,-31.5602,34.4413,98.2038,-42.5834,35.1823,96.4558,-52.9994,32.5266,,,,,,
106.023,290.28,42.7241,109.684,269.324,45.8533,112.993,247.027,48.0613,115.94,226.003,49.0886,118.453,207.038,49.1456,120.601,186.541,48.1664,122.326,167.35,46.0441,123.756,148.618,43.0967,125.02,129.811,39.0738,125.707,111.668,34.363,126.499,94.6461,28.2687,126.759,77.2699,21.9594,126.726,59.7732,14.9696,126.515,43.6928,6.51913,126.159,30.3994,6.37854,125.132,17.4522,13.632,123.974,4.92221,19.7379,122.713,-7.59304,24.7381,120.826,-21.0706,29.2296,119.349,-33.1084,32.2075,117.769,-44.4364,33.5759,116.174,-55.8572,33.9789,,,,,,,,,
109.587,274.214,45.5534,112.635,253.579,48.3968,115.155,231.874,50.1151,117.393,213.318,50.4018,119.388,193.859,49.8703,120.872,174.725,48.28,122.061,154.592,46.0959,122.899,137.729,42.1758,123.523,119.964,37.6164,123.814,102.708,32.2727,123.917,86.412,25.8006,123.791,69.2611,19.03,123.328,53.454,10.997,122.986,37.7712,2.65434,121.768,25.6555,10.1566,120.424,13.6822,16.8041,118.936,1.70382,22.5562,117.307,-9.96792,27.0587,115.718,-21.4187,30.6909,113.239,-34.949,34.4082,111.417,-45.981,35.705,109.463,-56.7286,35.9463,,,,,,,,,
109.421,271.94,44.9349,111.472,250.67,46.7593,113.29,230.438,47.4406,114.805,210.269,47.0766,115.828,190.309,46.0238,116.65,172.282,43.253,117.072,152.993,40.2182,117.36,135.487,35.6226,117.349,118.26,29.9909,117.149,100.825,23.6746,116.702,83.8163,16.6708,116.049,68.0529,8.43329,115.112,53.7263,4.78049,113.6,41.1625,12.2668,112.083,28.8619,18.6363,110.392,17.1007,23.646,108.628,5.5863,27.5,106.83,-6.06941,30.5909,104.997,-17.0106,32.1986,103.002,-28.4244,33.0998,101.167,-39.2863,32.7555,98.5514,-52.4179,32.9649,,,,,,,,,
108.719,275.672,44.8263,110.787,253.932,47.4047,112.616,233.318,48.7597,114.506,210.053,48.8444,115.336,190.15,47.7104,116.147,170.588,45.7989,116.766,151.494,42.8549,116.7,134.155,38.3647,116.521,117.082,33.1885,116.252,99.3086,27.4564,115.763,82.9643,20.3436,114.988,66.5147,12.7066,114.035,51.1927,4.00558,112.849,38.5502,8.35226,111.304,26.1364,15.3669,109.237,15.655,20.7883,109.59,14.3302,21.0713,107.637,3.00691,25.3237,105.676,-8.46413,28.7914,103.655,-19.4212,30.9647,101.39,-30.5226,32.1158,99.1914,-41.3252,32.0464,96.8571,-51.6602,30.689,,,,,,
107.779,286.15,43.1261,110.951,266.805,46.0099,113.621,243.748,48.1379,115.846,223.057,49.3762,117.622,201.754,49.475,119.198,181.828,48.2839,120.199,161.663,46.2968,121.61,140.944,41.5854,122.201,122.264,37.172,122.458,104.236,31.9777,122.361,87.2986,25.8265,122.171,70.8585,18.8697,121.606,54.1032,11.1695,120.922,38.2838,2.8442,119.671,25.635,9.32015,118.394,13.2924,15.8172,116.976,1.00575,21.4369,115.521,-10.8859,25.9247,114.007,-22.2227,29.046,112.215,-33.8744,31.4537,110.58,-45.0464,32.523,108.799,-56.2073,32.5719,,,,,,,,,
109.73,272.944,45.758,112.635,253.579,48.3968,115.144,231.837,50.3468,117.139,211.36,51.3911,118.908,192.065,51.2355,119.981,171.596,50.2866,121.019,153.171,48.1089,121.651,133.966,45.0838,122.038,116.045,40.9537,122.209,99.2078,35.8814,120.526,90.0746,38.6466,122.318,81.4966,30.1385,122.425,63.8865,20.139,122.011,47.8436,12.2862,121.174,32.858,2.96622,120.352,18.9046,8.38922,119.307,6.20166,14.6036,118.11,-6.29573,19.7335,116.863,-18.3017,23.5897,115.479,-30.1584,26.5048,114.007,-41.8038,28.2747,112.562,-53.1392,29.031,,,,,,,,,
